
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 21:49:16 2018
Timers Off: Mon Apr 23 21:51:52 2018

Wall Time:      156.00 seconds

V: Grid     :       1.95u       0.03s 1.98821000w      1 call
JK: (A|mn)  :      16.44u       0.01s   8.233367w      6 calls
JK: (A|Q)^-1/2:       4.90u       0.08s   4.520284w      6 calls
JK: (Q|mn)  :       4.03u       0.00s   4.029095w      6 calls
HF: Form H  :       0.00u       0.00s 0.00648900w      1 call
HF: Form S/X:       0.07u       0.01s 0.03655500w      1 call
HF: Guess   :       0.79u       0.06s 0.42346000w      1 call
SAD Guess   :       0.77u       0.06s 0.42026700w      1 call
JK: D       :       0.03u       0.00s   0.012402w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.002320w     47 calls
JK: JK      :      38.42u       1.15s      22.90w     47 calls
JK: J       :       1.46u       0.12s   0.812492w     48 calls
JK: J1      :       0.77u       0.07s   0.431724w     83 calls
JK: J2      :       0.69u       0.05s   0.375127w     83 calls
JK: K       :      35.46u       0.41s      21.02w     48 calls
JK: K1      :      24.59u       0.01s      12.30w     83 calls
JK: K2      :      10.87u       0.40s   8.713647w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000083w     47 calls
DIISManager::add_entry:       0.20u       0.03s   0.522796w     46 calls
DIISManager::extrapolate:       0.86u       0.13s   4.311131w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.82u       0.12s   4.285868w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001826w     45 calls
DIISManager::extrapolate: form new data:       0.03u       0.01s   0.022989w     45 calls
HF: Form G  :     146.23u       1.59s     128.85w     12 calls
RKS: Form V :     107.80u       0.44s     105.94w     12 calls
V: D        :       0.01u       0.00s   0.011636w     12 calls
V: USO2AO   :       0.00u       0.00s   0.001053w     12 calls
V: V        :     107.78u       0.44s     105.92w     12 calls
Properties  :      64.73u       0.28s      64.09w   3492 calls
Points      :      43.18u       0.16s      42.98w   3492 calls
Functional  :      18.88u       0.06s      18.66w   3492 calls
V_XC        :      24.11u       0.08s      23.13w   3492 calls
LSDA        :      19.39u       0.04s      18.93w   6984 calls
GGA         :       4.33u       0.02s   3.850958w   3492 calls
V: AO2USO   :       0.00u       0.00s   0.000030w     12 calls
HF: Form F  :       0.00u       0.01s   0.002906w     12 calls
HF: DIIS    :       1.30u       0.17s   4.963364w     12 calls
HF: Form C  :       0.69u       0.06s   0.445583w     12 calls
HF: Form D  :       0.01u       0.00s   0.009434w     12 calls

***********************************************************
