
Host: rich133-c32-21-r.pace.gatech.edu

Timers On : Mon Apr 23 22:02:16 2018
Timers Off: Mon Apr 23 22:03:43 2018

Wall Time:       87.00 seconds

V: Grid     :       0.80u       0.02s 0.82617600w      1 call
JK: (A|mn)  :       5.51u       0.00s   2.756278w      6 calls
JK: (A|Q)^-1/2:       1.32u       0.04s   1.048497w      6 calls
JK: (Q|mn)  :       1.58u       0.00s   1.586319w      6 calls
HF: Form H  :       0.00u       0.00s 0.00196200w      1 call
HF: Form S/X:       0.02u       0.00s 0.00974100w      1 call
HF: Guess   :       0.41u       0.03s 0.21953300w      1 call
SAD Guess   :       0.40u       0.03s 0.21686900w      1 call
JK: D       :       0.00u       0.00s   0.005401w     51 calls
JK: USO2AO  :       0.02u       0.00s   0.002310w     51 calls
JK: JK      :      18.28u       1.10s      10.11w     51 calls
JK: J       :       1.17u       0.07s   0.615810w     52 calls
JK: J1      :       0.53u       0.04s   0.295536w     86 calls
JK: J2      :       0.64u       0.03s   0.316406w     86 calls
JK: K       :      16.42u       0.38s   8.820231w     52 calls
JK: K1      :       9.27u       0.00s   4.651864w     86 calls
JK: K2      :       7.15u       0.38s   4.167403w     86 calls
JK: AO2USO  :       0.00u       0.00s   0.000045w     51 calls
DIISManager::add_entry:       0.17u       0.02s   0.739577w     50 calls
DIISManager::extrapolate:       1.17u       0.16s   4.573210w     49 calls
DIISManager::extrapolate: bMatrix setup:       1.14u       0.15s   3.448328w     49 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.02u       0.00s   0.001469w     49 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   1.123152w     49 calls
HF: Form G  :      84.51u       1.56s      73.46w     17 calls
RKS: Form V :      66.21u       0.46s      63.33w     17 calls
V: D        :       0.00u       0.00s   0.005118w     17 calls
V: USO2AO   :       0.00u       0.00s   0.001105w     17 calls
V: V        :      66.20u       0.46s      63.32w     17 calls
Properties  :      43.16u       0.32s      41.29w   4896 calls
Points      :      32.12u       0.22s      30.37w   4896 calls
Functional  :      12.72u       0.04s      12.03w   4896 calls
V_XC        :      10.29u       0.10s   9.959433w   4896 calls
LSDA        :       7.69u       0.09s   7.614026w   9792 calls
GGA         :       2.45u       0.00s   2.109772w   4896 calls
V: AO2USO   :       0.00u       0.00s   0.000031w     17 calls
HF: Form F  :       0.00u       0.00s   0.002275w     17 calls
HF: DIIS    :       1.43u       0.18s   5.363232w     17 calls
HF: Form C  :       0.24u       0.02s   0.158637w     17 calls
HF: Form D  :       0.02u       0.00s   0.005474w     17 calls

***********************************************************
