
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 21:55:42 2018
Timers Off: Mon Apr 23 21:58:18 2018

Wall Time:      156.00 seconds

V: Grid     :       2.03u       0.03s 2.06267200w      1 call
JK: (A|mn)  :      17.56u       0.00s   8.779045w      6 calls
JK: (A|Q)^-1/2:       5.57u       0.07s   5.191034w      6 calls
JK: (Q|mn)  :       3.98u       0.00s   3.980343w      6 calls
HF: Form H  :       0.00u       0.01s 0.00900100w      1 call
HF: Form S/X:       0.08u       0.00s 0.04000100w      1 call
HF: Guess   :       0.86u       0.07s 0.46717200w      1 call
SAD Guess   :       0.86u       0.07s 0.46347300w      1 call
JK: D       :       0.03u       0.00s   0.013397w     48 calls
JK: USO2AO  :       0.00u       0.00s   0.002746w     48 calls
JK: JK      :      40.91u       1.19s      24.63w     48 calls
JK: J       :       1.54u       0.14s   0.866354w     49 calls
JK: J1      :       0.78u       0.06s   0.449991w     84 calls
JK: J2      :       0.75u       0.07s   0.410809w     84 calls
JK: K       :      37.52u       0.43s      22.53w     49 calls
JK: K1      :      25.46u       0.02s      12.73w     84 calls
JK: K2      :      12.05u       0.41s   9.794941w     84 calls
JK: AO2USO  :       0.00u       0.00s   0.000088w     48 calls
DIISManager::add_entry:       0.20u       0.05s   0.488795w     47 calls
DIISManager::extrapolate:       0.58u       0.14s   2.111055w     46 calls
DIISManager::extrapolate: bMatrix setup:       0.54u       0.11s   2.081993w     46 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.002206w     46 calls
DIISManager::extrapolate: form new data:       0.04u       0.03s   0.026331w     46 calls
HF: Form G  :     147.88u       1.52s     129.52w     13 calls
RKS: Form V :     106.94u       0.34s     104.88w     13 calls
V: D        :       0.02u       0.00s   0.012980w     13 calls
V: USO2AO   :       0.00u       0.00s   0.001278w     13 calls
V: V        :     106.92u       0.34s     104.86w     13 calls
Properties  :      64.02u       0.22s      62.64w   3848 calls
Points      :      43.38u       0.12s      42.25w   3848 calls
Functional  :      20.51u       0.03s      20.11w   3848 calls
V_XC        :      22.36u       0.07s      22.07w   3848 calls
LSDA        :      18.23u       0.03s      17.74w   7696 calls
GGA         :       3.84u       0.01s   3.983629w   3848 calls
V: AO2USO   :       0.00u       0.00s   0.000030w     13 calls
HF: Form F  :       0.00u       0.00s   0.003483w     13 calls
HF: DIIS    :       1.06u       0.20s   2.745778w     13 calls
HF: Form C  :       0.84u       0.04s   0.509102w     13 calls
HF: Form D  :       0.03u       0.01s   0.011501w     13 calls

***********************************************************
