
Host: iw-c39-34-l.pace.gatech.edu

Timers On : Mon Apr 23 21:28:25 2018
Timers Off: Mon Apr 23 21:29:38 2018

Wall Time:       73.00 seconds

V: Grid     :       1.12u       0.03s 1.15768600w      1 call
JK: (A|mn)  :       6.80u       0.01s   3.398621w      6 calls
JK: (A|Q)^-1/2:       1.68u       0.06s   1.285874w      6 calls
JK: (Q|mn)  :       1.74u       0.00s   1.734936w      6 calls
HF: Form H  :       0.00u       0.00s 0.00199700w      1 call
HF: Form S/X:       0.02u       0.01s 0.01087100w      1 call
HF: Guess   :       0.91u       0.03s 0.47136000w      1 call
SAD Guess   :       0.90u       0.03s 0.46821500w      1 call
JK: D       :       0.00u       0.00s   0.003912w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001558w     45 calls
JK: JK      :      15.10u       0.78s   8.433403w     45 calls
JK: J       :       0.74u       0.04s   0.398136w     46 calls
JK: J1      :       0.34u       0.02s   0.189458w     80 calls
JK: J2      :       0.39u       0.02s   0.205587w     80 calls
JK: K       :      13.88u       0.29s   7.563295w     46 calls
JK: K1      :       8.83u       0.01s   4.419358w     80 calls
JK: K2      :       5.05u       0.28s   3.143186w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000053w     45 calls
DIISManager::add_entry:       0.35u       0.06s   1.565145w     44 calls
DIISManager::extrapolate:       0.51u       0.08s   0.832336w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.48u       0.07s   0.821693w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001183w     43 calls
DIISManager::extrapolate: form new data:       0.03u       0.01s   0.009186w     43 calls
HF: Form G  :      69.29u       1.07s      60.73w     11 calls
RKS: Form V :      54.18u       0.29s      52.29w     11 calls
V: D        :       0.01u       0.00s   0.003755w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000750w     11 calls
V: V        :      54.17u       0.29s      52.29w     11 calls
Properties  :      35.32u       0.21s      33.85w   3201 calls
Points      :      26.18u       0.15s      25.21w   3201 calls
Functional  :      10.84u       0.04s      10.51w   3201 calls
V_XC        :       7.98u       0.03s   7.892855w   3201 calls
LSDA        :       6.09u       0.02s   5.846946w   6402 calls
GGA         :       1.69u       0.00s   1.836446w   3201 calls
V: AO2USO   :       0.00u       0.00s   0.000026w     11 calls
HF: Form F  :       0.01u       0.01s   0.001649w     11 calls
HF: DIIS    :       0.92u       0.15s   2.434270w     11 calls
HF: Form C  :       0.20u       0.02s   0.121937w     11 calls
HF: Form D  :       0.02u       0.00s   0.004191w     11 calls

***********************************************************
