
Host: rich133-c34-21-r.pace.gatech.edu

Timers On : Mon Apr 23 21:33:17 2018
Timers Off: Mon Apr 23 21:34:35 2018

Wall Time:       78.00 seconds

V: Grid     :       0.82u       0.03s 0.84849300w      1 call
JK: (A|mn)  :       5.94u       0.01s   2.971809w      6 calls
JK: (A|Q)^-1/2:       1.38u       0.04s   1.092377w      6 calls
JK: (Q|mn)  :       1.61u       0.00s   1.611020w      6 calls
HF: Form H  :       0.00u       0.00s 0.00200700w      1 call
HF: Form S/X:       0.02u       0.00s 0.00988400w      1 call
HF: Guess   :       0.44u       0.04s 0.23614300w      1 call
SAD Guess   :       0.43u       0.04s 0.23337300w      1 call
JK: D       :       0.00u       0.00s   0.004948w     49 calls
JK: USO2AO  :       0.00u       0.00s   0.002148w     49 calls
JK: JK      :      19.07u       1.03s      10.47w     49 calls
JK: J       :       1.03u       0.04s   0.545296w     50 calls
JK: J1      :       0.48u       0.01s   0.259272w     84 calls
JK: J2      :       0.54u       0.03s   0.282458w     84 calls
JK: K       :      17.38u       0.38s   9.282292w     50 calls
JK: K1      :      10.88u       0.02s   5.447113w     84 calls
JK: K2      :       6.50u       0.36s   3.834298w     84 calls
JK: AO2USO  :       0.00u       0.00s   0.000054w     49 calls
DIISManager::add_entry:       0.17u       0.03s   0.195419w     48 calls
DIISManager::extrapolate:       0.89u       0.09s   1.963261w     47 calls
DIISManager::extrapolate: bMatrix setup:       0.87u       0.07s   1.948536w     47 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001301w     47 calls
DIISManager::extrapolate: form new data:       0.01u       0.02s   0.013178w     47 calls
HF: Form G  :      78.70u       1.44s      67.48w     15 calls
RKS: Form V :      59.63u       0.41s      57.01w     15 calls
V: D        :       0.01u       0.00s   0.004790w     15 calls
V: USO2AO   :       0.00u       0.00s   0.001024w     15 calls
V: V        :      59.62u       0.41s      57.00w     15 calls
Properties  :      38.72u       0.30s      36.75w   4560 calls
Points      :      28.68u       0.20s      26.60w   4560 calls
Functional  :      11.56u       0.05s      10.95w   4560 calls
V_XC        :       9.29u       0.05s   9.258017w   4560 calls
LSDA        :       6.85u       0.05s   6.900948w   9120 calls
GGA         :       2.28u       0.00s   2.141789w   4560 calls
V: AO2USO   :       0.00u       0.00s   0.000024w     15 calls
HF: Form F  :       0.00u       0.00s   0.002194w     15 calls
HF: DIIS    :       1.18u       0.12s   2.204523w     15 calls
HF: Form C  :       0.24u       0.01s   0.143096w     15 calls
HF: Form D  :       0.00u       0.00s   0.004752w     15 calls

***********************************************************
