
Host: rich133-c34-21-r.pace.gatech.edu

Timers On : Mon Apr 23 21:56:09 2018
Timers Off: Mon Apr 23 21:57:13 2018

Wall Time:       64.00 seconds

V: Grid     :       0.79u       0.02s 0.80667400w      1 call
JK: (A|mn)  :       5.65u       0.00s   2.814320w      6 calls
JK: (A|Q)^-1/2:       1.33u       0.04s   1.049657w      6 calls
JK: (Q|mn)  :       1.57u       0.00s   1.566819w      6 calls
HF: Form H  :       0.00u       0.00s 0.00676800w      1 call
HF: Form S/X:       0.02u       0.00s 0.00996000w      1 call
HF: Guess   :       0.44u       0.03s 0.23440800w      1 call
SAD Guess   :       0.44u       0.03s 0.23157100w      1 call
JK: D       :       0.01u       0.00s   0.003827w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001714w     46 calls
JK: JK      :      14.05u       0.85s   7.700091w     46 calls
JK: J       :       0.80u       0.05s   0.422282w     47 calls
JK: J1      :       0.35u       0.05s   0.200201w     81 calls
JK: J2      :       0.44u       0.00s   0.219228w     81 calls
JK: K       :      12.76u       0.30s   6.767897w     47 calls
JK: K1      :       7.73u       0.00s   3.869990w     81 calls
JK: K2      :       5.03u       0.30s   2.897192w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000045w     46 calls
DIISManager::add_entry:       0.19u       0.02s   0.405424w     45 calls
DIISManager::extrapolate:       0.71u       0.08s   4.064385w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.69u       0.08s   4.053543w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001077w     44 calls
DIISManager::extrapolate: form new data:       0.02u       0.00s   0.009523w     44 calls
HF: Form G  :      59.69u       1.17s      51.29w     12 calls
RKS: Form V :      45.64u       0.32s      43.58w     12 calls
V: D        :       0.00u       0.00s   0.003733w     12 calls
V: USO2AO   :       0.02u       0.00s   0.000801w     12 calls
V: V        :      45.62u       0.32s      43.57w     12 calls
Properties  :      29.25u       0.22s      28.17w   3612 calls
Points      :      21.27u       0.14s      20.40w   3612 calls
Functional  :       8.93u       0.06s   8.193368w   3612 calls
V_XC        :       7.40u       0.04s   7.182728w   3612 calls
LSDA        :       5.52u       0.02s   5.383120w   7224 calls
GGA         :       1.77u       0.01s   1.643681w   3612 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     12 calls
HF: Form F  :       0.00u       0.00s   0.001808w     12 calls
HF: DIIS    :       0.97u       0.11s   4.505050w     12 calls
HF: Form C  :       0.14u       0.02s   0.108606w     12 calls
HF: Form D  :       0.01u       0.00s   0.003907w     12 calls

***********************************************************
