
Host: rich133-c32-22-r.pace.gatech.edu

Timers On : Mon Apr 23 22:11:24 2018
Timers Off: Mon Apr 23 22:12:37 2018

Wall Time:       73.00 seconds

V: Grid     :       0.84u       0.03s 0.86323700w      1 call
JK: (A|mn)  :       5.99u       0.00s   2.999464w      6 calls
JK: (A|Q)^-1/2:       1.48u       0.07s   1.184974w      6 calls
JK: (Q|mn)  :       1.77u       0.00s   1.769494w      6 calls
HF: Form H  :       0.00u       0.00s 0.02236100w      1 call
HF: Form S/X:       0.02u       0.00s 0.00923900w      1 call
HF: Guess   :       0.42u       0.03s 0.22151300w      1 call
SAD Guess   :       0.42u       0.03s 0.21881800w      1 call
JK: D       :       0.00u       0.00s   0.004151w     45 calls
JK: USO2AO  :       0.01u       0.00s   0.001632w     45 calls
JK: JK      :      19.62u       1.17s      10.77w     45 calls
JK: J       :       1.19u       0.09s   0.641240w     46 calls
JK: J1      :       0.61u       0.02s   0.324392w     80 calls
JK: J2      :       0.57u       0.07s   0.313257w     80 calls
JK: K       :      17.61u       0.26s   9.308483w     46 calls
JK: K1      :      12.68u       0.00s   6.351980w     80 calls
JK: K2      :       4.93u       0.26s   2.955770w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000044w     45 calls
DIISManager::add_entry:       0.02u       0.01s   0.013886w     44 calls
DIISManager::extrapolate:       0.58u       0.07s   1.111943w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.57u       0.05s   1.100819w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000999w     43 calls
DIISManager::extrapolate: form new data:       0.01u       0.02s   0.009883w     43 calls
HF: Form G  :      73.04u       1.47s      62.31w     11 calls
RKS: Form V :      53.42u       0.30s      51.53w     11 calls
V: D        :       0.01u       0.00s   0.003535w     11 calls
V: USO2AO   :       0.00u       0.00s   0.001283w     11 calls
V: V        :      53.38u       0.30s      51.52w     11 calls
Properties  :      34.73u       0.18s      33.90w   3289 calls
Points      :      23.71u       0.10s      23.17w   3289 calls
Functional  :       8.44u       0.04s   7.927475w   3289 calls
V_XC        :      10.19u       0.05s   9.654372w   3289 calls
LSDA        :       6.53u       0.04s   6.318334w   6578 calls
GGA         :       3.29u       0.00s   3.040899w   3289 calls
V: AO2USO   :       0.00u       0.00s   0.000019w     11 calls
HF: Form F  :       0.00u       0.00s   0.001629w     11 calls
HF: DIIS    :       0.66u       0.08s   1.160420w     11 calls
HF: Form C  :       0.18u       0.00s   0.110715w     11 calls
HF: Form D  :       0.03u       0.00s   0.004322w     11 calls

***********************************************************
