
Host: rich133-c34-13-r.pace.gatech.edu

Timers On : Mon Apr 23 21:34:19 2018
Timers Off: Mon Apr 23 21:35:21 2018

Wall Time:       62.00 seconds

V: Grid     :       0.79u       0.03s 0.81968400w      1 call
JK: (A|mn)  :       5.56u       0.00s   2.774781w      6 calls
JK: (A|Q)^-1/2:       1.24u       0.05s   0.975090w      6 calls
JK: (Q|mn)  :       1.61u       0.00s   1.601468w      6 calls
HF: Form H  :       0.00u       0.00s 0.00918200w      1 call
HF: Form S/X:       0.02u       0.00s 0.00936200w      1 call
HF: Guess   :       0.42u       0.03s 0.22731800w      1 call
SAD Guess   :       0.42u       0.03s 0.22451300w      1 call
JK: D       :       0.00u       0.00s   0.004162w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001849w     47 calls
JK: JK      :      13.96u       0.92s   7.727572w     47 calls
JK: J       :       0.83u       0.05s   0.442447w     48 calls
JK: J1      :       0.40u       0.01s   0.210775w     82 calls
JK: J2      :       0.43u       0.04s   0.228656w     82 calls
JK: K       :      12.57u       0.34s   6.742859w     48 calls
JK: K1      :       7.16u       0.00s   3.574584w     82 calls
JK: K2      :       5.41u       0.34s   3.167543w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000046w     47 calls
DIISManager::add_entry:       0.18u       0.05s   0.492855w     46 calls
DIISManager::extrapolate:       0.55u       0.09s   1.826882w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.55u       0.09s   1.814381w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001161w     45 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.011056w     45 calls
HF: Form G  :      60.14u       1.20s      51.62w     13 calls
RKS: Form V :      46.19u       0.28s      43.88w     13 calls
V: D        :       0.01u       0.00s   0.003920w     13 calls
V: USO2AO   :       0.00u       0.00s   0.000860w     13 calls
V: V        :      46.18u       0.28s      43.87w     13 calls
Properties  :      29.82u       0.18s      28.38w   3848 calls
Points      :      22.37u       0.11s      21.18w   3848 calls
Functional  :       9.46u       0.04s   8.913888w   3848 calls
V_XC        :       6.84u       0.06s   6.548590w   3848 calls
LSDA        :       5.43u       0.03s   5.125175w   7696 calls
GGA         :       1.29u       0.01s   1.277733w   3848 calls
V: AO2USO   :       0.00u       0.00s   0.000021w     13 calls
HF: Form F  :       0.01u       0.00s   0.002129w     13 calls
HF: DIIS    :       0.80u       0.14s   2.357750w     13 calls
HF: Form C  :       0.21u       0.00s   0.118367w     13 calls
HF: Form D  :       0.00u       0.00s   0.003881w     13 calls

***********************************************************
