
Host: iw-p31-30-l.pace.gatech.edu

Timers On : Mon Apr 23 22:12:51 2018
Timers Off: Mon Apr 23 22:14:03 2018

Wall Time:       72.00 seconds

V: Grid     :       1.14u       0.03s 1.16789900w      1 call
JK: (A|mn)  :       7.07u       0.00s   3.528803w      6 calls
JK: (A|Q)^-1/2:       2.21u       0.07s   1.851362w      6 calls
JK: (Q|mn)  :       2.94u       0.00s   2.935067w      6 calls
HF: Form H  :       0.00u       0.00s 0.00260000w      1 call
HF: Form S/X:       0.03u       0.00s 0.01506300w      1 call
HF: Guess   :       0.83u       0.05s 0.43454500w      1 call
SAD Guess   :       0.82u       0.05s 0.43159400w      1 call
JK: D       :       0.03u       0.00s   0.005327w     46 calls
JK: USO2AO  :       0.01u       0.00s   0.001162w     46 calls
JK: JK      :      16.16u       0.85s   9.871740w     46 calls
JK: J       :       0.71u       0.06s   0.386061w     47 calls
JK: J1      :       0.34u       0.05s   0.185623w     82 calls
JK: J2      :       0.36u       0.01s   0.197893w     82 calls
JK: K       :      14.71u       0.34s   8.882136w     47 calls
JK: K1      :       7.82u       0.00s   3.904925w     82 calls
JK: K2      :       6.89u       0.34s   4.976416w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000056w     46 calls
DIISManager::add_entry:       0.07u       0.02s   0.079052w     45 calls
DIISManager::extrapolate:       0.45u       0.06s   1.467464w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.43u       0.06s   1.457092w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001438w     44 calls
DIISManager::extrapolate: form new data:       0.02u       0.00s   0.008645w     44 calls
HF: Form G  :      66.75u       1.18s      58.62w     11 calls
RKS: Form V :      50.56u       0.33s      48.74w     11 calls
V: D        :       0.01u       0.00s   0.005077w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000523w     11 calls
V: V        :      50.55u       0.33s      48.73w     11 calls
Properties  :      31.53u       0.21s      30.16w   3278 calls
Points      :      22.55u       0.16s      21.52w   3278 calls
Functional  :      10.15u       0.05s      10.11w   3278 calls
V_XC        :       8.84u       0.07s   8.438655w   3278 calls
LSDA        :       7.51u       0.05s   7.054390w   6556 calls
GGA         :       1.22u       0.01s   1.262729w   3278 calls
V: AO2USO   :       0.00u       0.00s   0.000018w     11 calls
HF: Form F  :       0.00u       0.00s   0.001533w     11 calls
HF: DIIS    :       0.62u       0.09s   1.598286w     11 calls
HF: Form C  :       0.28u       0.03s   0.159357w     11 calls
HF: Form D  :       0.00u       0.00s   0.004747w     11 calls

***********************************************************
