
Host: iw-c39-34-r.pace.gatech.edu

Timers On : Mon Apr 23 21:31:37 2018
Timers Off: Mon Apr 23 21:32:57 2018

Wall Time:       80.00 seconds

V: Grid     :       1.13u       0.02s 1.15515300w      1 call
JK: (A|mn)  :       6.68u       0.00s   3.342968w      6 calls
JK: (A|Q)^-1/2:       1.73u       0.09s   1.337071w      6 calls
JK: (Q|mn)  :       1.67u       0.00s   1.662654w      6 calls
HF: Form H  :       0.00u       0.00s 0.04268800w      1 call
HF: Form S/X:       0.02u       0.00s 0.01049300w      1 call
HF: Guess   :       0.90u       0.05s 0.47427700w      1 call
SAD Guess   :       0.89u       0.05s 0.47112100w      1 call
JK: D       :       0.02u       0.00s   0.004667w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001856w     47 calls
JK: JK      :      17.22u       0.90s   9.603387w     47 calls
JK: J       :       0.84u       0.07s   0.455153w     48 calls
JK: J1      :       0.38u       0.04s   0.217448w     82 calls
JK: J2      :       0.45u       0.03s   0.234177w     82 calls
JK: K       :      15.79u       0.31s   8.578276w     48 calls
JK: K1      :       9.84u       0.00s   4.915550w     82 calls
JK: K2      :       5.95u       0.31s   3.661897w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000056w     47 calls
DIISManager::add_entry:       0.18u       0.03s   0.283755w     46 calls
DIISManager::extrapolate:       0.50u       0.08s   1.757165w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.47u       0.08s   1.744264w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001380w     45 calls
DIISManager::extrapolate: form new data:       0.03u       0.00s   0.011242w     45 calls
HF: Form G  :      79.05u       1.28s      69.18w     13 calls
RKS: Form V :      61.81u       0.37s      59.57w     13 calls
V: D        :       0.01u       0.00s   0.004361w     13 calls
V: USO2AO   :       0.00u       0.00s   0.000866w     13 calls
V: V        :      61.80u       0.37s      59.56w     13 calls
Properties  :      39.61u       0.26s      38.44w   3848 calls
Points      :      29.53u       0.21s      28.82w   3848 calls
Functional  :      13.00u       0.00s      12.44w   3848 calls
V_XC        :       9.16u       0.11s   8.644608w   3848 calls
LSDA        :       6.81u       0.06s   6.325137w   7696 calls
GGA         :       2.20u       0.02s   2.088920w   3848 calls
V: AO2USO   :       0.00u       0.00s   0.000025w     13 calls
HF: Form F  :       0.00u       0.00s   0.001905w     13 calls
HF: DIIS    :       0.77u       0.11s   2.084395w     13 calls
HF: Form C  :       0.23u       0.00s   0.144808w     13 calls
HF: Form D  :       0.00u       0.00s   0.004980w     13 calls

***********************************************************
