
Host: rich133-c32-33-r.pace.gatech.edu

Timers On : Mon Apr 23 21:41:44 2018
Timers Off: Mon Apr 23 21:42:49 2018

Wall Time:       65.00 seconds

V: Grid     :       0.83u       0.03s 0.85772700w      1 call
JK: (A|mn)  :       5.53u       0.00s   2.763550w      6 calls
JK: (A|Q)^-1/2:       1.34u       0.06s   1.086712w      6 calls
JK: (Q|mn)  :       1.66u       0.00s   1.665439w      6 calls
HF: Form H  :       0.00u       0.00s 0.00762200w      1 call
HF: Form S/X:       0.02u       0.00s 0.00890700w      1 call
HF: Guess   :       0.41u       0.03s 0.22153000w      1 call
SAD Guess   :       0.40u       0.03s 0.21882700w      1 call
JK: D       :       0.02u       0.00s   0.003657w     45 calls
JK: USO2AO  :       0.01u       0.00s   0.001559w     45 calls
JK: JK      :      14.15u       0.78s   7.782154w     45 calls
JK: J       :       0.91u       0.05s   0.472709w     46 calls
JK: J1      :       0.43u       0.02s   0.225558w     80 calls
JK: J2      :       0.48u       0.02s   0.243964w     80 calls
JK: K       :      12.77u       0.29s   6.843055w     46 calls
JK: K1      :       8.09u       0.01s   4.051080w     80 calls
JK: K2      :       4.68u       0.28s   2.791218w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000040w     45 calls
DIISManager::add_entry:       0.11u       0.02s   0.130134w     44 calls
DIISManager::extrapolate:       0.61u       0.09s   3.226036w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.59u       0.08s   2.516770w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000990w     43 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.708053w     43 calls
HF: Form G  :      61.60u       1.06s      53.39w     11 calls
RKS: Form V :      47.43u       0.28s      45.61w     11 calls
V: D        :       0.00u       0.00s   0.003528w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000738w     11 calls
V: V        :      47.43u       0.28s      45.60w     11 calls
Properties  :      31.33u       0.21s      29.84w   3267 calls
Points      :      22.22u       0.15s      21.23w   3267 calls
Functional  :       8.35u       0.02s   7.947602w   3267 calls
V_XC        :       7.73u       0.05s   7.784938w   3267 calls
LSDA        :       5.78u       0.03s   5.692327w   6534 calls
GGA         :       1.78u       0.00s   1.895308w   3267 calls
V: AO2USO   :       0.00u       0.00s   0.000019w     11 calls
HF: Form F  :       0.00u       0.00s   0.001564w     11 calls
HF: DIIS    :       0.78u       0.13s   3.389145w     11 calls
HF: Form C  :       0.16u       0.01s   0.108447w     11 calls
HF: Form D  :       0.01u       0.00s   0.003719w     11 calls

***********************************************************
