
Host: rich133-c34-21-r.pace.gatech.edu

Timers On : Mon Apr 23 22:10:55 2018
Timers Off: Mon Apr 23 22:11:52 2018

Wall Time:       57.00 seconds

V: Grid     :       0.78u       0.02s 0.80392300w      1 call
JK: (A|mn)  :       5.79u       0.00s   2.897786w      6 calls
JK: (A|Q)^-1/2:       1.29u       0.05s   1.037869w      6 calls
JK: (Q|mn)  :       1.51u       0.00s   1.510554w      6 calls
HF: Form H  :       0.00u       0.00s 0.24012900w      1 call
HF: Form S/X:       0.02u       0.00s 0.00974800w      1 call
HF: Guess   :       0.42u       0.02s 0.21875600w      1 call
SAD Guess   :       0.41u       0.02s 0.21612900w      1 call
JK: D       :       0.02u       0.00s   0.003756w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001695w     46 calls
JK: JK      :      12.50u       0.76s   6.867146w     46 calls
JK: J       :       0.76u       0.05s   0.399257w     47 calls
JK: J1      :       0.37u       0.03s   0.190567w     81 calls
JK: J2      :       0.38u       0.02s   0.205978w     81 calls
JK: K       :      11.21u       0.24s   5.973077w     47 calls
JK: K1      :       6.39u       0.00s   3.192201w     81 calls
JK: K2      :       4.82u       0.24s   2.780182w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000044w     46 calls
DIISManager::add_entry:       0.19u       0.01s   0.256608w     45 calls
DIISManager::extrapolate:       0.57u       0.07s   0.755199w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.55u       0.07s   0.744936w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001048w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.008978w     44 calls
HF: Form G  :      54.82u       1.03s      47.22w     12 calls
RKS: Form V :      42.31u       0.27s      40.35w     12 calls
V: D        :       0.01u       0.00s   0.003505w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000790w     12 calls
V: V        :      42.30u       0.27s      40.34w     12 calls
Properties  :      27.44u       0.14s      26.04w   3528 calls
Points      :      19.90u       0.08s      19.04w   3528 calls
Functional  :       8.14u       0.05s   7.836231w   3528 calls
V_XC        :       6.69u       0.07s   6.440277w   3528 calls
LSDA        :       4.86u       0.05s   4.799755w   7056 calls
GGA         :       1.70u       0.00s   1.495101w   3528 calls
V: AO2USO   :       0.00u       0.00s   0.000021w     12 calls
HF: Form F  :       0.01u       0.00s   0.001687w     12 calls
HF: DIIS    :       0.81u       0.08s   1.044265w     12 calls
HF: Form C  :       0.19u       0.00s   0.102051w     12 calls
HF: Form D  :       0.00u       0.00s   0.003628w     12 calls

***********************************************************
