
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 22:05:20 2018
Timers Off: Mon Apr 23 22:07:37 2018

Wall Time:      137.00 seconds

V: Grid     :       2.03u       0.04s 2.05841600w      1 call
JK: (A|mn)  :      17.57u       0.00s   8.784064w      6 calls
JK: (A|Q)^-1/2:       5.38u       0.07s   5.009885w      6 calls
JK: (Q|mn)  :       4.12u       0.00s   4.126374w      6 calls
HF: Form H  :       0.01u       0.00s 0.00400900w      1 call
HF: Form S/X:       0.07u       0.01s 0.03923700w      1 call
HF: Guess   :       0.86u       0.07s 0.46217600w      1 call
SAD Guess   :       0.85u       0.07s 0.45860000w      1 call
JK: D       :       0.00u       0.00s   0.011109w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.002082w     46 calls
JK: JK      :      33.02u       0.94s      19.94w     46 calls
JK: J       :       1.14u       0.11s   0.634786w     47 calls
JK: J1      :       0.57u       0.06s   0.322985w     82 calls
JK: J2      :       0.56u       0.05s   0.307090w     82 calls
JK: K       :      30.51u       0.30s      18.36w     47 calls
JK: K1      :      20.26u       0.00s      10.14w     82 calls
JK: K2      :      10.25u       0.30s   8.217644w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000080w     46 calls
DIISManager::add_entry:       0.17u       0.05s   0.895969w     45 calls
DIISManager::extrapolate:       0.63u       0.11s   2.043149w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.62u       0.07s   2.022171w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001692w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.04s   0.018840w     44 calls
HF: Form G  :     124.41u       1.37s     109.63w     11 calls
RKS: Form V :      91.39u       0.43s      89.68w     11 calls
V: D        :       0.01u       0.00s   0.010584w     11 calls
V: USO2AO   :       0.01u       0.00s   0.001019w     11 calls
V: V        :      91.36u       0.43s      89.67w     11 calls
Properties  :      54.64u       0.28s      53.49w   3256 calls
Points      :      36.83u       0.17s      35.85w   3256 calls
Functional  :      17.29u       0.05s      17.03w   3256 calls
V_XC        :      19.40u       0.10s      19.11w   3256 calls
LSDA        :      15.75u       0.08s      15.45w   6512 calls
GGA         :       3.37u       0.02s   3.349705w   3256 calls
V: AO2USO   :       0.00u       0.00s   0.000024w     11 calls
HF: Form F  :       0.00u       0.00s   0.002245w     11 calls
HF: DIIS    :       1.01u       0.17s   3.057539w     11 calls
HF: Form C  :       0.68u       0.03s   0.414874w     11 calls
HF: Form D  :       0.00u       0.00s   0.008893w     11 calls

***********************************************************
