
Host: iw-p33-31-r.pace.gatech.edu

Timers On : Mon Apr 23 21:29:21 2018
Timers Off: Mon Apr 23 21:30:43 2018

Wall Time:       82.00 seconds

V: Grid     :       1.13u       0.02s 1.15407900w      1 call
JK: (A|mn)  :       6.75u       0.00s   3.380096w      6 calls
JK: (A|Q)^-1/2:       1.71u       0.06s   1.321079w      6 calls
JK: (Q|mn)  :       1.76u       0.00s   1.754624w      6 calls
HF: Form H  :       0.00u       0.00s 0.49376800w      1 call
HF: Form S/X:       0.02u       0.00s 0.01045000w      1 call
HF: Guess   :       0.91u       0.03s 0.47228200w      1 call
SAD Guess   :       0.91u       0.03s 0.46911200w      1 call
JK: D       :       0.01u       0.00s   0.004744w     47 calls
JK: USO2AO  :       0.00u       0.01s   0.001949w     47 calls
JK: JK      :      16.64u       0.94s   9.363095w     47 calls
JK: J       :       0.88u       0.04s   0.466138w     48 calls
JK: J1      :       0.41u       0.03s   0.220397w     82 calls
JK: J2      :       0.46u       0.01s   0.242223w     82 calls
JK: K       :      15.16u       0.38s   8.315744w     48 calls
JK: K1      :       9.16u       0.00s   4.578547w     82 calls
JK: K2      :       6.00u       0.38s   3.736345w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000054w     47 calls
DIISManager::add_entry:       0.02u       0.01s   0.014126w     46 calls
DIISManager::extrapolate:       0.33u       0.05s   0.589445w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.32u       0.05s   0.573952w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001291w     45 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.013910w     45 calls
HF: Form G  :      79.39u       1.32s      69.88w     13 calls
RKS: Form V :      62.75u       0.37s      60.51w     13 calls
V: D        :       0.01u       0.01s   0.004474w     13 calls
V: USO2AO   :       0.00u       0.00s   0.000892w     13 calls
V: V        :      62.74u       0.36s      60.50w     13 calls
Properties  :      40.70u       0.25s      39.12w   3835 calls
Points      :      30.23u       0.19s      29.37w   3835 calls
Functional  :      12.69u       0.07s      12.44w   3835 calls
V_XC        :       9.26u       0.04s   8.901109w   3835 calls
LSDA        :       7.02u       0.01s   6.679539w   7670 calls
GGA         :       2.04u       0.02s   1.983254w   3835 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     13 calls
HF: Form F  :       0.00u       0.00s   0.001989w     13 calls
HF: DIIS    :       0.45u       0.08s   0.648037w     13 calls
HF: Form C  :       0.26u       0.02s   0.144640w     13 calls
HF: Form D  :       0.01u       0.00s   0.005083w     13 calls

***********************************************************
