
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 21:47:33 2018
Timers Off: Mon Apr 23 21:53:01 2018

Wall Time:      328.00 seconds

V: Grid     :       2.05u       0.05s 2.09640700w      1 call
JK: (A|mn)  :      17.44u       0.00s   8.714190w      6 calls
JK: (A|Q)^-1/2:       6.06u       0.09s   5.677698w      6 calls
JK: (Q|mn)  :       5.29u       0.00s   5.293715w      6 calls
HF: Form H  :       0.00u       0.00s 0.00422300w      1 call
HF: Form S/X:       0.09u       0.01s 0.04617700w      1 call
HF: Guess   :       0.90u       0.04s 0.47108700w      1 call
SAD Guess   :       0.89u       0.04s 0.46709900w      1 call
JK: D       :       0.04u       0.01s   0.021592w     54 calls
JK: USO2AO  :       0.03u       0.00s   0.005679w     54 calls
JK: JK      :      83.26u       2.34s      50.20w     54 calls
JK: J       :       3.05u       0.17s   2.497052w     55 calls
JK: J1      :       1.78u       0.14s   1.354384w     90 calls
JK: J2      :       1.25u       0.02s   1.129445w     90 calls
JK: K       :      75.72u       0.67s      44.64w     55 calls
JK: K1      :      55.74u       0.00s      27.89w     90 calls
JK: K2      :      19.97u       0.67s      16.74w     90 calls
JK: AO2USO  :       0.00u       0.00s   0.000100w     54 calls
DIISManager::add_entry:       0.21u       0.01s   0.710047w     53 calls
DIISManager::extrapolate:       0.76u       0.18s   2.058307w     52 calls
DIISManager::extrapolate: bMatrix setup:       0.67u       0.15s   2.001194w     52 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.003662w     52 calls
DIISManager::extrapolate: form new data:       0.09u       0.03s   0.052749w     52 calls
HF: Form G  :     333.75u       3.19s     297.98w     19 calls
RKS: Form V :     250.42u       0.84s     247.75w     19 calls
V: D        :       0.05u       0.00s   0.020010w     19 calls
V: USO2AO   :       0.01u       0.00s   0.002687w     19 calls
V: V        :     250.36u       0.84s     247.72w     19 calls
Properties  :     159.98u       0.67s     157.70w   5605 calls
Points      :     105.29u       0.42s     103.66w   5605 calls
Functional  :      29.78u       0.04s      29.46w   5605 calls
V_XC        :      60.47u       0.10s      60.46w   5605 calls
LSDA        :      47.03u       0.02s      46.94w  11210 calls
GGA         :      12.42u       0.01s      12.46w   5605 calls
V: AO2USO   :       0.00u       0.00s   0.000050w     19 calls
HF: Form F  :       0.00u       0.00s   0.009476w     19 calls
HF: DIIS    :       1.43u       0.21s   3.010932w     19 calls
HF: Form C  :       1.30u       0.12s   0.796766w     19 calls
HF: Form D  :       0.03u       0.01s   0.019478w     19 calls

***********************************************************
