
Host: rich133-c34-21-r.pace.gatech.edu

Timers On : Mon Apr 23 21:51:58 2018
Timers Off: Mon Apr 23 21:53:05 2018

Wall Time:       67.00 seconds

V: Grid     :       0.80u       0.02s 0.81618600w      1 call
JK: (A|mn)  :       5.79u       0.00s   2.889783w      6 calls
JK: (A|Q)^-1/2:       1.31u       0.06s   1.042352w      6 calls
JK: (Q|mn)  :       1.59u       0.00s   1.587291w      6 calls
HF: Form H  :       0.00u       0.01s 0.00206200w      1 call
HF: Form S/X:       0.02u       0.00s 0.00874700w      1 call
HF: Guess   :       0.42u       0.02s 0.22117100w      1 call
SAD Guess   :       0.42u       0.02s 0.21856400w      1 call
JK: D       :       0.00u       0.00s   0.003816w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001717w     46 calls
JK: JK      :      14.64u       0.75s   7.974105w     46 calls
JK: J       :       0.79u       0.04s   0.422807w     47 calls
JK: J1      :       0.39u       0.02s   0.201099w     81 calls
JK: J2      :       0.40u       0.02s   0.218787w     81 calls
JK: K       :      13.32u       0.27s   7.052073w     47 calls
JK: K1      :       8.25u       0.00s   4.130531w     81 calls
JK: K2      :       5.07u       0.27s   2.920826w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000048w     46 calls
DIISManager::add_entry:       0.19u       0.02s   0.241681w     45 calls
DIISManager::extrapolate:       0.87u       0.12s   3.214240w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.86u       0.12s   3.204267w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001117w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.008624w     44 calls
HF: Form G  :      62.83u       1.04s      54.05w     12 calls
RKS: Form V :      48.18u       0.29s      46.07w     12 calls
V: D        :       0.00u       0.00s   0.003713w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000795w     12 calls
V: V        :      48.18u       0.29s      46.07w     12 calls
Properties  :      31.63u       0.23s      30.02w   3492 calls
Points      :      22.91u       0.15s      21.62w   3492 calls
Functional  :       8.28u       0.02s   8.374390w   3492 calls
V_XC        :       8.21u       0.03s   7.649517w   3492 calls
LSDA        :       6.01u       0.02s   5.702962w   6984 calls
GGA         :       2.07u       0.01s   1.780203w   3492 calls
V: AO2USO   :       0.00u       0.00s   0.000017w     12 calls
HF: Form F  :       0.00u       0.00s   0.001728w     12 calls
HF: DIIS    :       1.09u       0.14s   3.490286w     12 calls
HF: Form C  :       0.17u       0.01s   0.108134w     12 calls
HF: Form D  :       0.00u       0.00s   0.003840w     12 calls

***********************************************************
