
Host: iw-p31-30-l.pace.gatech.edu

Timers On : Mon Apr 23 21:39:32 2018
Timers Off: Mon Apr 23 21:41:17 2018

Wall Time:      105.00 seconds

V: Grid     :       1.15u       0.02s 1.16626200w      1 call
JK: (A|mn)  :       7.23u       0.00s   3.613681w      6 calls
JK: (A|Q)^-1/2:       2.15u       0.10s   1.804816w      6 calls
JK: (Q|mn)  :       3.24u       0.00s   3.238197w      6 calls
HF: Form H  :       0.01u       0.00s 0.02767900w      1 call
HF: Form S/X:       0.02u       0.01s 0.01514700w      1 call
HF: Guess   :       0.78u       0.10s 0.43910000w      1 call
SAD Guess   :       0.77u       0.10s 0.43609200w      1 call
JK: D       :       0.00u       0.00s   0.006704w     49 calls
JK: USO2AO  :       0.01u       0.00s   0.001511w     49 calls
JK: JK      :      24.31u       1.16s      14.46w     49 calls
JK: J       :       1.07u       0.10s   0.578991w     50 calls
JK: J1      :       0.51u       0.05s   0.274546w     85 calls
JK: J2      :       0.54u       0.05s   0.300835w     85 calls
JK: K       :      22.30u       0.49s      13.11w     50 calls
JK: K1      :      13.67u       0.00s   6.831603w     85 calls
JK: K2      :       8.63u       0.49s   6.272854w     85 calls
JK: AO2USO  :       0.00u       0.00s   0.000062w     49 calls
DIISManager::add_entry:       0.30u       0.07s   0.472034w     48 calls
DIISManager::extrapolate:       0.51u       0.15s   2.468299w     47 calls
DIISManager::extrapolate: bMatrix setup:       0.50u       0.13s   2.452927w     47 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001772w     47 calls
DIISManager::extrapolate: form new data:       0.01u       0.02s   0.013279w     47 calls
HF: Form G  :     101.67u       1.73s      89.59w     14 calls
RKS: Form V :      77.34u       0.57s      75.12w     14 calls
V: D        :       0.00u       0.00s   0.006456w     14 calls
V: USO2AO   :       0.00u       0.00s   0.000749w     14 calls
V: V        :      77.34u       0.57s      75.11w     14 calls
Properties  :      49.83u       0.40s      47.72w   4004 calls
Points      :      33.94u       0.30s      32.69w   4004 calls
Functional  :      12.99u       0.06s      12.99w   4004 calls
V_XC        :      14.50u       0.09s      14.37w   4004 calls
LSDA        :      11.81u       0.07s      11.71w   8008 calls
GGA         :       2.48u       0.01s   2.422317w   4004 calls
V: AO2USO   :       0.00u       0.00s   0.000023w     14 calls
HF: Form F  :       0.00u       0.00s   0.002015w     14 calls
HF: DIIS    :       0.93u       0.23s   3.007315w     14 calls
HF: Form C  :       0.32u       0.01s   0.204390w     14 calls
HF: Form D  :       0.01u       0.00s   0.006689w     14 calls

***********************************************************
