
Host: rich133-c34-16-r.pace.gatech.edu

Timers On : Mon Apr 23 21:29:48 2018
Timers Off: Mon Apr 23 21:30:54 2018

Wall Time:       66.00 seconds

V: Grid     :       0.81u       0.03s 0.83412200w      1 call
JK: (A|mn)  :       5.95u       0.00s   2.975018w      6 calls
JK: (A|Q)^-1/2:       1.29u       0.04s   1.031989w      6 calls
JK: (Q|mn)  :       1.56u       0.00s   1.561910w      6 calls
HF: Form H  :       0.00u       0.00s 1.04012500w      1 call
HF: Form S/X:       0.02u       0.01s 0.00881000w      1 call
HF: Guess   :       0.42u       0.02s 0.22151000w      1 call
SAD Guess   :       0.41u       0.02s 0.21890200w      1 call
JK: D       :       0.01u       0.01s   0.004039w     46 calls
JK: USO2AO  :       0.02u       0.00s   0.001710w     46 calls
JK: JK      :      14.08u       0.73s   7.859809w     46 calls
JK: J       :       0.81u       0.05s   0.438468w     47 calls
JK: J1      :       0.37u       0.00s   0.208511w     81 calls
JK: J2      :       0.42u       0.05s   0.227009w     81 calls
JK: K       :      12.72u       0.21s   6.911214w     47 calls
JK: K1      :       7.94u       0.00s   3.977275w     81 calls
JK: K2      :       4.78u       0.21s   2.933213w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000048w     46 calls
DIISManager::add_entry:       0.14u       0.02s   0.145749w     45 calls
DIISManager::extrapolate:       0.75u       0.15s   3.158210w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.73u       0.13s   1.885505w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001089w     44 calls
DIISManager::extrapolate: form new data:       0.02u       0.02s   1.271383w     44 calls
HF: Form G  :      60.61u       0.99s      52.61w     12 calls
RKS: Form V :      46.49u       0.25s      44.75w     12 calls
V: D        :       0.01u       0.01s   0.003656w     12 calls
V: USO2AO   :       0.01u       0.00s   0.000806w     12 calls
V: V        :      46.46u       0.24s      44.74w     12 calls
Properties  :      30.37u       0.14s      28.95w   3516 calls
Points      :      21.87u       0.11s      20.85w   3516 calls
Functional  :       8.20u       0.03s   8.466711w   3516 calls
V_XC        :       7.86u       0.07s   7.299476w   3516 calls
LSDA        :       5.82u       0.03s   5.383527w   7032 calls
GGA         :       1.89u       0.04s   1.754643w   3516 calls
V: AO2USO   :       0.00u       0.00s   0.000016w     12 calls
HF: Form F  :       0.00u       0.00s   0.001771w     12 calls
HF: DIIS    :       0.96u       0.17s   3.339000w     12 calls
HF: Form C  :       0.18u       0.03s   0.111097w     12 calls
HF: Form D  :       0.00u       0.00s   0.003754w     12 calls

***********************************************************
