
Host: iw-p33-31-r.pace.gatech.edu

Timers On : Mon Apr 23 21:39:02 2018
Timers Off: Mon Apr 23 21:40:22 2018

Wall Time:       80.00 seconds

V: Grid     :       1.15u       0.03s 1.17515500w      1 call
JK: (A|mn)  :       6.85u       0.00s   3.417657w      6 calls
JK: (A|Q)^-1/2:       1.80u       0.07s   1.406803w      6 calls
JK: (Q|mn)  :       1.90u       0.00s   1.900808w      6 calls
HF: Form H  :       0.01u       0.00s 0.00752300w      1 call
HF: Form S/X:       0.01u       0.00s 0.01037100w      1 call
HF: Guess   :       0.90u       0.05s 0.47242100w      1 call
SAD Guess   :       0.89u       0.05s 0.46926300w      1 call
JK: D       :       0.00u       0.00s   0.004355w     46 calls
JK: USO2AO  :       0.01u       0.00s   0.001789w     46 calls
JK: JK      :      15.18u       0.79s   8.512583w     46 calls
JK: J       :       0.89u       0.05s   0.468254w     47 calls
JK: J1      :       0.40u       0.04s   0.220281w     81 calls
JK: J2      :       0.48u       0.01s   0.244549w     81 calls
JK: K       :      13.73u       0.24s   7.505110w     47 calls
JK: K1      :       8.12u       0.00s   4.056258w     81 calls
JK: K2      :       5.61u       0.24s   3.448042w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000058w     46 calls
DIISManager::add_entry:       0.08u       0.01s   0.110092w     45 calls
DIISManager::extrapolate:       0.92u       0.13s   2.622208w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.90u       0.13s   2.608226w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001284w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.012421w     44 calls
HF: Form G  :      75.79u       1.13s      67.04w     12 calls
RKS: Form V :      60.59u       0.34s      58.52w     12 calls
V: D        :       0.00u       0.00s   0.004169w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000828w     12 calls
V: V        :      60.58u       0.33s      58.52w     12 calls
Properties  :      39.84u       0.19s      38.40w   3540 calls
Points      :      29.88u       0.16s      29.03w   3540 calls
Functional  :      11.78u       0.05s      11.49w   3540 calls
V_XC        :       8.94u       0.08s   8.590209w   3540 calls
LSDA        :       6.89u       0.05s   6.639058w   7080 calls
GGA         :       1.82u       0.01s   1.727464w   3540 calls
V: AO2USO   :       0.00u       0.00s   0.000021w     12 calls
HF: Form F  :       0.00u       0.00s   0.001831w     12 calls
HF: DIIS    :       1.12u       0.14s   2.772385w     12 calls
HF: Form C  :       0.21u       0.00s   0.133831w     12 calls
HF: Form D  :       0.00u       0.00s   0.004625w     12 calls

***********************************************************
