
Host: iw-c39-34-l.pace.gatech.edu

Timers On : Mon Apr 23 21:59:58 2018
Timers Off: Mon Apr 23 22:01:11 2018

Wall Time:       73.00 seconds

V: Grid     :       1.13u       0.03s 1.15754000w      1 call
JK: (A|mn)  :       6.77u       0.00s   3.381200w      6 calls
JK: (A|Q)^-1/2:       1.68u       0.10s   1.309361w      6 calls
JK: (Q|mn)  :       1.75u       0.00s   1.743235w      6 calls
HF: Form H  :       0.00u       0.00s 0.00223400w      1 call
HF: Form S/X:       0.02u       0.00s 0.01092500w      1 call
HF: Guess   :       0.88u       0.06s 0.46939000w      1 call
SAD Guess   :       0.87u       0.06s 0.46626500w      1 call
JK: D       :       0.01u       0.00s   0.004251w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001708w     46 calls
JK: JK      :      15.14u       0.81s   8.455564w     46 calls
JK: J       :       0.81u       0.06s   0.439959w     47 calls
JK: J1      :       0.39u       0.04s   0.208432w     81 calls
JK: J2      :       0.41u       0.02s   0.228198w     81 calls
JK: K       :      13.77u       0.26s   7.494628w     47 calls
JK: K1      :       8.21u       0.00s   4.106380w     81 calls
JK: K2      :       5.56u       0.26s   3.387441w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000055w     46 calls
DIISManager::add_entry:       0.01u       0.01s   0.025323w     45 calls
DIISManager::extrapolate:       0.72u       0.09s   1.280494w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.70u       0.08s   1.268486w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001258w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.010476w     44 calls
HF: Form G  :      71.33u       1.08s      62.54w     12 calls
RKS: Form V :      56.17u       0.27s      54.08w     12 calls
V: D        :       0.01u       0.00s   0.004100w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000819w     12 calls
V: V        :      56.15u       0.27s      54.07w     12 calls
Properties  :      36.63u       0.12s      35.04w   3468 calls
Points      :      28.16u       0.08s      26.79w   3468 calls
Functional  :      11.31u       0.05s      11.41w   3468 calls
V_XC        :       8.20u       0.08s   7.596015w   3468 calls
LSDA        :       6.20u       0.07s   5.847966w   6936 calls
GGA         :       1.74u       0.00s   1.564240w   3468 calls
V: AO2USO   :       0.00u       0.00s   0.000024w     12 calls
HF: Form F  :       0.00u       0.00s   0.001802w     12 calls
HF: DIIS    :       0.80u       0.10s   1.345581w     12 calls
HF: Form C  :       0.23u       0.02s   0.130969w     12 calls
HF: Form D  :       0.00u       0.00s   0.004043w     12 calls

***********************************************************
