
Host: rich133-c32-17-r.pace.gatech.edu

Timers On : Mon Apr 23 21:56:39 2018
Timers Off: Mon Apr 23 21:58:00 2018

Wall Time:       81.00 seconds

V: Grid     :       0.81u       0.03s 0.82937700w      1 call
JK: (A|mn)  :       5.49u       0.00s   2.744476w      6 calls
JK: (A|Q)^-1/2:       1.28u       0.07s   1.040035w      6 calls
JK: (Q|mn)  :       1.62u       0.00s   1.619566w      6 calls
HF: Form H  :       0.00u       0.00s 1.66543800w      1 call
HF: Form S/X:       0.02u       0.00s 0.00983500w      1 call
HF: Guess   :       0.40u       0.04s 0.21916000w      1 call
SAD Guess   :       0.39u       0.04s 0.21650500w      1 call
JK: D       :       0.01u       0.00s   0.004818w     49 calls
JK: USO2AO  :       0.00u       0.00s   0.002030w     49 calls
JK: JK      :      16.61u       1.12s   9.301132w     49 calls
JK: J       :       1.06u       0.06s   0.561377w     50 calls
JK: J1      :       0.48u       0.04s   0.268363w     84 calls
JK: J2      :       0.58u       0.02s   0.289471w     84 calls
JK: K       :      14.94u       0.46s   8.139197w     50 calls
JK: K1      :       8.87u       0.01s   4.439748w     84 calls
JK: K2      :       6.07u       0.45s   3.698560w     84 calls
JK: AO2USO  :       0.00u       0.00s   0.000059w     49 calls
DIISManager::add_entry:       0.16u       0.02s   0.198892w     48 calls
DIISManager::extrapolate:       0.58u       0.11s   2.372624w     47 calls
DIISManager::extrapolate: bMatrix setup:       0.54u       0.10s   2.357239w     47 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001230w     47 calls
DIISManager::extrapolate: form new data:       0.03u       0.01s   0.013876w     47 calls
HF: Form G  :      76.60u       1.59s      67.04w     15 calls
RKS: Form V :      60.00u       0.47s      57.73w     15 calls
V: D        :       0.02u       0.00s   0.004550w     15 calls
V: USO2AO   :       0.00u       0.00s   0.000972w     15 calls
V: V        :      59.97u       0.47s      57.73w     15 calls
Properties  :      39.56u       0.27s      37.72w   4425 calls
Points      :      28.50u       0.21s      27.43w   4425 calls
Functional  :      10.50u       0.08s      10.62w   4425 calls
V_XC        :       9.87u       0.11s   9.358158w   4425 calls
LSDA        :       7.52u       0.08s   7.147286w   8850 calls
GGA         :       2.12u       0.01s   1.985116w   4425 calls
V: AO2USO   :       0.00u       0.00s   0.000027w     15 calls
HF: Form F  :       0.00u       0.00s   0.002031w     15 calls
HF: DIIS    :       0.84u       0.14s   2.615488w     15 calls
HF: Form C  :       0.23u       0.00s   0.140751w     15 calls
HF: Form D  :       0.00u       0.00s   0.005118w     15 calls

***********************************************************
