
Host: iw-k30-11.pace.gatech.edu

Timers On : Mon Apr 23 21:38:33 2018
Timers Off: Mon Apr 23 21:51:21 2018

Wall Time:      768.00 seconds

V: Grid     :       2.76u       0.15s 2.90011300w      1 call
JK: (A|mn)  :      20.14u       0.00s      10.08w      6 calls
JK: (A|Q)^-1/2:       6.70u       0.10s   6.239437w      6 calls
JK: (Q|mn)  :       5.87u       0.00s   5.873900w      6 calls
HF: Form H  :       0.00u       0.00s 0.00555600w      1 call
HF: Form S/X:       0.09u       0.01s 0.04984600w      1 call
HF: Guess   :       1.22u       0.08s 0.65082000w      1 call
SAD Guess   :       1.21u       0.08s 0.64395200w      1 call
JK: D       :       0.07u       0.00s   0.038524w     54 calls
JK: USO2AO  :       0.04u       0.00s   0.016496w     54 calls
JK: JK      :     315.57u       5.91s     190.89w     54 calls
JK: J       :      10.82u       0.00s      10.83w     55 calls
JK: J1      :       5.11u       0.00s   5.118111w     90 calls
JK: J2      :       5.63u       0.00s   5.660608w     90 calls
JK: K       :     293.23u       0.90s     167.30w     55 calls
JK: K1      :     246.34u       0.02s     123.24w     90 calls
JK: K2      :      46.88u       0.88s      44.05w     90 calls
JK: AO2USO  :       0.00u       0.00s   0.000277w     54 calls
DIISManager::add_entry:       0.08u       0.05s   0.069289w     53 calls
DIISManager::extrapolate:       0.78u       0.23s   0.947289w     52 calls
DIISManager::extrapolate: bMatrix setup:       0.66u       0.12s   0.828148w     52 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.01s   0.009670w     52 calls
DIISManager::extrapolate: form new data:       0.11u       0.10s   0.107971w     52 calls
HF: Form G  :     860.26u       6.79s     732.95w     19 calls
RKS: Form V :     544.52u       0.88s     541.97w     19 calls
V: D        :       0.07u       0.00s   0.040010w     19 calls
V: USO2AO   :       0.02u       0.00s   0.007883w     19 calls
V: V        :     544.42u       0.87s     541.90w     19 calls
Properties  :     355.75u       0.56s     353.86w   5643 calls
Points      :     228.77u       0.38s     227.60w   5643 calls
Functional  :      33.68u       0.04s      33.29w   5643 calls
V_XC        :     154.44u       0.22s     154.36w   5643 calls
LSDA        :     113.90u       0.08s     113.71w  11286 calls
GGA         :      37.59u       0.09s      37.63w   5643 calls
V: AO2USO   :       0.00u       0.00s   0.000141w     19 calls
HF: Form F  :       0.06u       0.02s   0.030204w     19 calls
HF: DIIS    :       2.00u       0.46s   1.671111w     19 calls
HF: Form C  :       2.25u       0.17s   1.312702w     19 calls
HF: Form D  :       0.05u       0.01s   0.038238w     19 calls

***********************************************************
