
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 22:00:30 2018
Timers Off: Mon Apr 23 22:03:01 2018

Wall Time:      151.00 seconds

V: Grid     :       2.03u       0.03s 2.06018200w      1 call
JK: (A|mn)  :      17.96u       0.01s   8.986809w      6 calls
JK: (A|Q)^-1/2:       5.62u       0.07s   5.224190w      6 calls
JK: (Q|mn)  :       4.09u       0.00s   4.094852w      6 calls
HF: Form H  :       0.00u       0.00s 0.00869100w      1 call
HF: Form S/X:       0.09u       0.00s 0.04367800w      1 call
HF: Guess   :       0.87u       0.06s 0.46351700w      1 call
SAD Guess   :       0.87u       0.06s 0.45988500w      1 call
JK: D       :       0.02u       0.00s   0.012515w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.002884w     47 calls
JK: JK      :      40.32u       1.25s      24.12w     47 calls
JK: J       :       1.65u       0.14s   1.001416w     48 calls
JK: J1      :       0.94u       0.08s   0.517675w     83 calls
JK: J2      :       0.71u       0.06s   0.477733w     83 calls
JK: K       :      36.64u       0.40s      21.75w     48 calls
JK: K1      :      25.70u       0.00s      12.85w     83 calls
JK: K2      :      10.94u       0.40s   8.905560w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000079w     47 calls
DIISManager::add_entry:       0.06u       0.03s   0.056898w     46 calls
DIISManager::extrapolate:       0.55u       0.11s   0.629836w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.53u       0.10s   0.606752w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001941w     45 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.020674w     45 calls
HF: Form G  :     143.89u       1.68s     125.84w     12 calls
RKS: Form V :     103.55u       0.43s     101.71w     12 calls
V: D        :       0.02u       0.00s   0.011354w     12 calls
V: USO2AO   :       0.01u       0.00s   0.001110w     12 calls
V: V        :     103.52u       0.43s     101.69w     12 calls
Properties  :      62.28u       0.23s      61.26w   3480 calls
Points      :      41.65u       0.19s      41.19w   3480 calls
Functional  :      18.37u       0.05s      18.51w   3480 calls
V_XC        :      22.80u       0.12s      21.89w   3480 calls
LSDA        :      18.38u       0.08s      17.73w   6960 calls
GGA         :       4.06u       0.02s   3.822747w   3480 calls
V: AO2USO   :       0.00u       0.00s   0.000031w     12 calls
HF: Form F  :       0.02u       0.00s   0.002497w     12 calls
HF: DIIS    :       0.81u       0.14s   0.817020w     12 calls
HF: Form C  :       0.86u       0.09s   0.482488w     12 calls
HF: Form D  :       0.01u       0.00s   0.010264w     12 calls

***********************************************************
