
Host: rich133-c34-14-r.pace.gatech.edu

Timers On : Mon Apr 23 21:57:43 2018
Timers Off: Mon Apr 23 21:58:31 2018

Wall Time:       48.00 seconds

V: Grid     :       0.70u       0.02s 0.71487000w      1 call
JK: (A|mn)  :       4.92u       0.00s   2.452546w      6 calls
JK: (A|Q)^-1/2:       1.13u       0.05s   0.880644w      6 calls
JK: (Q|mn)  :       1.36u       0.00s   1.358102w      6 calls
HF: Form H  :       0.00u       0.00s 0.02760400w      1 call
HF: Form S/X:       0.02u       0.00s 0.00785800w      1 call
HF: Guess   :       0.37u       0.02s 0.19971800w      1 call
SAD Guess   :       0.37u       0.02s 0.19737700w      1 call
JK: D       :       0.01u       0.00s   0.003197w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001501w     45 calls
JK: JK      :      10.62u       0.66s   5.737748w     45 calls
JK: J       :       0.68u       0.01s   0.360182w     46 calls
JK: J1      :       0.32u       0.01s   0.172200w     80 calls
JK: J2      :       0.36u       0.00s   0.185560w     80 calls
JK: K       :       9.49u       0.22s   4.937858w     46 calls
JK: K1      :       5.06u       0.01s   2.534880w     80 calls
JK: K2      :       4.43u       0.21s   2.402386w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000038w     45 calls
DIISManager::add_entry:       0.17u       0.02s   0.177107w     44 calls
DIISManager::extrapolate:       0.70u       0.09s   2.071915w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.69u       0.09s   2.063849w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000824w     43 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.007055w     43 calls
HF: Form G  :      44.61u       0.99s      37.87w     11 calls
RKS: Form V :      33.99u       0.33s      32.13w     11 calls
V: D        :       0.00u       0.00s   0.003005w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000692w     11 calls
V: V        :      33.99u       0.33s      32.12w     11 calls
Properties  :      22.58u       0.25s      20.93w   3157 calls
Points      :      16.90u       0.20s      15.95w   3157 calls
Functional  :       6.68u       0.05s   6.535820w   3157 calls
V_XC        :       4.68u       0.02s   4.631549w   3157 calls
LSDA        :       3.91u       0.01s   3.738184w   6314 calls
GGA         :       0.65u       0.00s   0.813329w   3157 calls
V: AO2USO   :       0.00u       0.00s   0.000019w     11 calls
HF: Form F  :       0.00u       0.00s   0.001492w     11 calls
HF: DIIS    :       0.90u       0.11s   2.277281w     11 calls
HF: Form C  :       0.13u       0.00s   0.087320w     11 calls
HF: Form D  :       0.00u       0.00s   0.002363w     11 calls

***********************************************************
