
Host: iw-p31-30-r.pace.gatech.edu

Timers On : Mon Apr 23 21:55:41 2018
Timers Off: Mon Apr 23 21:57:13 2018

Wall Time:       92.00 seconds

V: Grid     :       1.13u       0.03s 1.16417500w      1 call
JK: (A|mn)  :       7.16u       0.01s   3.580285w      6 calls
JK: (A|Q)^-1/2:       2.20u       0.05s   1.814672w      6 calls
JK: (Q|mn)  :       3.01u       0.00s   3.002874w      6 calls
HF: Form H  :       0.00u       0.00s 0.00504100w      1 call
HF: Form S/X:       0.03u       0.00s 0.01551600w      1 call
HF: Guess   :       0.84u       0.04s 0.43659100w      1 call
SAD Guess   :       0.83u       0.04s 0.43361700w      1 call
JK: D       :       0.02u       0.00s   0.006231w     48 calls
JK: USO2AO  :       0.00u       0.00s   0.001409w     48 calls
JK: JK      :      21.19u       0.89s      12.64w     48 calls
JK: J       :       0.89u       0.06s   0.482688w     49 calls
JK: J1      :       0.43u       0.02s   0.227387w     84 calls
JK: J2      :       0.45u       0.04s   0.252214w     84 calls
JK: K       :      19.38u       0.32s      11.44w     49 calls
JK: K1      :      11.21u       0.01s   5.602199w     84 calls
JK: K2      :       8.17u       0.31s   5.838669w     84 calls
JK: AO2USO  :       0.00u       0.00s   0.000052w     48 calls
DIISManager::add_entry:       0.52u       0.07s   1.348943w     47 calls
DIISManager::extrapolate:       0.86u       0.12s   2.794532w     46 calls
DIISManager::extrapolate: bMatrix setup:       0.85u       0.12s   2.780112w     46 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001705w     46 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.012433w     46 calls
HF: Form G  :      86.20u       1.14s      75.32w     13 calls
RKS: Form V :      64.99u       0.25s      62.67w     13 calls
V: D        :       0.00u       0.00s   0.006025w     13 calls
V: USO2AO   :       0.00u       0.00s   0.000709w     13 calls
V: V        :      64.98u       0.25s      62.66w     13 calls
Properties  :      40.99u       0.18s      39.26w   3887 calls
Points      :      28.54u       0.16s      27.32w   3887 calls
Functional  :      12.32u       0.01s      12.03w   3887 calls
V_XC        :      11.63u       0.05s      11.34w   3887 calls
LSDA        :       9.32u       0.04s   9.187937w   7774 calls
GGA         :       2.07u       0.01s   1.964786w   3887 calls
V: AO2USO   :       0.00u       0.00s   0.000023w     13 calls
HF: Form F  :       0.01u       0.00s   0.001791w     13 calls
HF: DIIS    :       1.49u       0.21s   4.205839w     13 calls
HF: Form C  :       0.27u       0.00s   0.190608w     13 calls
HF: Form D  :       0.00u       0.00s   0.006256w     13 calls

***********************************************************
