
Host: rich133-c34-16-r.pace.gatech.edu

Timers On : Mon Apr 23 22:12:43 2018
Timers Off: Mon Apr 23 22:13:40 2018

Wall Time:       57.00 seconds

V: Grid     :       0.79u       0.02s 0.81556300w      1 call
JK: (A|mn)  :       5.76u       0.00s   2.877777w      6 calls
JK: (A|Q)^-1/2:       1.33u       0.06s   1.056422w      6 calls
JK: (Q|mn)  :       1.49u       0.00s   1.490441w      6 calls
HF: Form H  :       0.00u       0.00s 0.16010500w      1 call
HF: Form S/X:       0.02u       0.00s 0.00943400w      1 call
HF: Guess   :       0.42u       0.03s 0.22264900w      1 call
SAD Guess   :       0.41u       0.03s 0.21992800w      1 call
JK: D       :       0.00u       0.00s   0.003690w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001701w     46 calls
JK: JK      :      13.17u       0.76s   7.205824w     46 calls
JK: J       :       0.77u       0.05s   0.402873w     47 calls
JK: J1      :       0.39u       0.02s   0.192108w     81 calls
JK: J2      :       0.38u       0.03s   0.207960w     81 calls
JK: K       :      11.90u       0.22s   6.307904w     47 calls
JK: K1      :       6.88u       0.01s   3.440667w     81 calls
JK: K2      :       5.01u       0.21s   2.866536w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000042w     46 calls
DIISManager::add_entry:       0.24u       0.05s   0.817641w     45 calls
DIISManager::extrapolate:       0.55u       0.07s   1.608833w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.54u       0.06s   1.599417w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001056w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.008118w     44 calls
HF: Form G  :      54.50u       1.05s      46.48w     12 calls
RKS: Form V :      41.33u       0.29s      39.27w     12 calls
V: D        :       0.03u       0.01s   0.003577w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000788w     12 calls
V: V        :      41.30u       0.27s      39.27w     12 calls
Properties  :      26.71u       0.19s      25.40w   3516 calls
Points      :      19.68u       0.16s      18.62w   3516 calls
Functional  :       7.97u       0.02s   7.754402w   3516 calls
V_XC        :       6.57u       0.06s   6.087011w   3516 calls
LSDA        :       4.86u       0.03s   4.554014w   7032 calls
GGA         :       1.61u       0.01s   1.395496w   3516 calls
V: AO2USO   :       0.00u       0.00s   0.000014w     12 calls
HF: Form F  :       0.01u       0.00s   0.001694w     12 calls
HF: DIIS    :       0.84u       0.13s   2.460274w     12 calls
HF: Form C  :       0.19u       0.01s   0.105889w     12 calls
HF: Form D  :       0.00u       0.00s   0.003788w     12 calls

***********************************************************
