
Host: rich133-b14-12-l.pace.gatech.edu

Timers On : Mon Apr 23 21:58:15 2018
Timers Off: Mon Apr 23 21:59:40 2018

Wall Time:       85.00 seconds

V: Grid     :       1.18u       0.02s 1.20203600w      1 call
JK: (A|mn)  :       7.13u       0.00s   3.566498w      6 calls
JK: (A|Q)^-1/2:       2.22u       0.08s   1.825515w      6 calls
JK: (Q|mn)  :       2.73u       0.00s   2.730347w      6 calls
HF: Form H  :       0.01u       0.00s 0.00568000w      1 call
HF: Form S/X:       0.02u       0.01s 0.01323000w      1 call
HF: Guess   :       1.04u       0.07s 0.55815600w      1 call
SAD Guess   :       1.03u       0.07s 0.55527600w      1 call
JK: D       :       0.01u       0.00s   0.005425w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001192w     47 calls
JK: JK      :      20.12u       0.85s      11.80w     47 calls
JK: J       :       0.86u       0.04s   0.438519w     48 calls
JK: J1      :       0.40u       0.01s   0.211940w     83 calls
JK: J2      :       0.45u       0.03s   0.223527w     83 calls
JK: K       :      18.46u       0.37s      10.75w     48 calls
JK: K1      :      11.35u       0.01s   5.689354w     83 calls
JK: K2      :       7.11u       0.36s   5.059721w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000062w     47 calls
DIISManager::add_entry:       0.16u       0.03s   0.989000w     46 calls
DIISManager::extrapolate:       0.39u       0.09s   1.322968w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.37u       0.08s   1.303515w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001445w     45 calls
DIISManager::extrapolate: form new data:       0.02u       0.01s   0.017736w     45 calls
HF: Form G  :      81.20u       1.29s      71.00w     12 calls
RKS: Form V :      61.08u       0.44s      59.19w     12 calls
V: D        :       0.00u       0.00s   0.005310w     12 calls
V: USO2AO   :       0.01u       0.01s   0.000651w     12 calls
V: V        :      61.07u       0.43s      59.18w     12 calls
Properties  :      38.20u       0.24s      36.66w   3528 calls
Points      :      26.24u       0.19s      25.14w   3528 calls
Functional  :      11.56u       0.06s      11.28w   3528 calls
V_XC        :      11.28u       0.12s      11.21w   3528 calls
LSDA        :       9.04u       0.09s   8.851835w   7056 calls
GGA         :       2.04u       0.02s   2.163923w   3528 calls
V: AO2USO   :       0.00u       0.00s   0.000018w     12 calls
HF: Form F  :       0.01u       0.00s   0.002033w     12 calls
HF: DIIS    :       0.64u       0.13s   2.367528w     12 calls
HF: Form C  :       0.30u       0.01s   0.172203w     12 calls
HF: Form D  :       0.00u       0.00s   0.005665w     12 calls

***********************************************************
