
Host: iw-k30-12.pace.gatech.edu

Timers On : Mon Apr 23 22:03:20 2018
Timers Off: Mon Apr 23 22:06:43 2018

Wall Time:      203.00 seconds

V: Grid     :       2.51u       0.05s 2.55603000w      1 call
JK: (A|mn)  :      19.46u       0.00s   9.726225w      6 calls
JK: (A|Q)^-1/2:       7.84u       0.08s   7.424288w      6 calls
JK: (Q|mn)  :       6.84u       0.00s   6.856505w      6 calls
HF: Form H  :       0.01u       0.00s 0.01959900w      1 call
HF: Form S/X:       0.08u       0.00s 0.04281200w      1 call
HF: Guess   :       1.02u       0.06s 0.53784400w      1 call
SAD Guess   :       1.01u       0.06s 0.53353600w      1 call
JK: D       :       0.01u       0.00s   0.012590w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.003385w     47 calls
JK: JK      :      43.34u       1.56s      29.08w     47 calls
JK: J       :       1.73u       0.03s   1.541170w     48 calls
JK: J1      :       1.01u       0.03s   0.823553w     83 calls
JK: J2      :       0.70u       0.00s   0.709185w     83 calls
JK: K       :      38.38u       0.30s      24.96w     48 calls
JK: K1      :      22.89u       0.00s      11.65w     83 calls
JK: K2      :      15.49u       0.30s      13.31w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000092w     47 calls
DIISManager::add_entry:       0.23u       0.04s   0.428624w     46 calls
DIISManager::extrapolate:       0.75u       0.11s   1.796098w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.70u       0.10s   1.768702w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.02u       0.00s   0.001963w     45 calls
DIISManager::extrapolate: form new data:       0.03u       0.01s   0.024878w     45 calls
HF: Form G  :     184.58u       1.91s     168.51w     12 calls
RKS: Form V :     141.23u       0.35s     139.42w     12 calls
V: D        :       0.03u       0.00s   0.010888w     12 calls
V: USO2AO   :       0.00u       0.00s   0.001767w     12 calls
V: V        :     141.20u       0.35s     139.39w     12 calls
Properties  :      86.45u       0.19s      85.39w   3528 calls
Points      :      57.08u       0.09s      56.13w   3528 calls
Functional  :      21.43u       0.06s      21.18w   3528 calls
V_XC        :      33.17u       0.05s      32.74w   3528 calls
LSDA        :      25.69u       0.04s      25.33w   7056 calls
GGA         :       6.85u       0.00s   6.840673w   3528 calls
V: AO2USO   :       0.00u       0.00s   0.000031w     12 calls
HF: Form F  :       0.00u       0.00s   0.005016w     12 calls
HF: DIIS    :       1.21u       0.15s   2.353079w     12 calls
HF: Form C  :       0.77u       0.03s   0.508049w     12 calls
HF: Form D  :       0.01u       0.00s   0.010729w     12 calls

***********************************************************
