
Host: iw-c39-34-l.pace.gatech.edu

Timers On : Mon Apr 23 21:31:18 2018
Timers Off: Mon Apr 23 21:32:29 2018

Wall Time:       71.00 seconds

V: Grid     :       1.13u       0.02s 1.15314200w      1 call
JK: (A|mn)  :       6.72u       0.01s   3.357919w      6 calls
JK: (A|Q)^-1/2:       1.65u       0.09s   1.294108w      6 calls
JK: (Q|mn)  :       1.71u       0.00s   1.707619w      6 calls
HF: Form H  :       0.00u       0.00s 0.00213500w      1 call
HF: Form S/X:       0.02u       0.00s 0.01011100w      1 call
HF: Guess   :       0.88u       0.06s 0.46964400w      1 call
SAD Guess   :       0.88u       0.06s 0.46646800w      1 call
JK: D       :       0.00u       0.00s   0.003933w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001554w     45 calls
JK: JK      :      14.42u       0.76s   8.047444w     45 calls
JK: J       :       0.73u       0.07s   0.384004w     46 calls
JK: J1      :       0.35u       0.04s   0.181916w     80 calls
JK: J2      :       0.37u       0.03s   0.199183w     80 calls
JK: K       :      13.19u       0.25s   7.194348w     46 calls
JK: K1      :       8.13u       0.00s   4.074262w     80 calls
JK: K2      :       5.06u       0.25s   3.119353w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000049w     45 calls
DIISManager::add_entry:       0.21u       0.02s   0.608804w     44 calls
DIISManager::extrapolate:       0.73u       0.08s   1.248470w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.72u       0.08s   1.238682w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001212w     43 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.008333w     43 calls
HF: Form G  :      67.81u       1.07s      59.57w     11 calls
RKS: Form V :      53.38u       0.31s      51.52w     11 calls
V: D        :       0.00u       0.00s   0.003708w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000721w     11 calls
V: V        :      53.38u       0.31s      51.51w     11 calls
Properties  :      34.93u       0.21s      33.31w   3190 calls
Points      :      25.98u       0.16s      24.90w   3190 calls
Functional  :      10.32u       0.06s      10.57w   3190 calls
V_XC        :       8.11u       0.02s   7.605391w   3190 calls
LSDA        :       5.78u       0.00s   5.610852w   6380 calls
GGA         :       1.99u       0.01s   1.795667w   3190 calls
V: AO2USO   :       0.00u       0.00s   0.000017w     11 calls
HF: Form F  :       0.00u       0.00s   0.001546w     11 calls
HF: DIIS    :       0.98u       0.12s   1.893345w     11 calls
HF: Form C  :       0.18u       0.00s   0.119155w     11 calls
HF: Form D  :       0.01u       0.00s   0.004105w     11 calls

***********************************************************
