
Host: iw-c39-34-l.pace.gatech.edu

Timers On : Mon Apr 23 21:28:25 2018
Timers Off: Mon Apr 23 21:29:37 2018

Wall Time:       72.00 seconds

V: Grid     :       1.12u       0.03s 1.15697500w      1 call
JK: (A|mn)  :       6.71u       0.00s   3.359912w      6 calls
JK: (A|Q)^-1/2:       1.64u       0.08s   1.273480w      6 calls
JK: (Q|mn)  :       1.75u       0.00s   1.747750w      6 calls
HF: Form H  :       0.00u       0.00s 0.00233600w      1 call
HF: Form S/X:       0.02u       0.00s 0.01099200w      1 call
HF: Guess   :       0.88u       0.07s 0.47229900w      1 call
SAD Guess   :       0.87u       0.07s 0.46917600w      1 call
JK: D       :       0.01u       0.00s   0.003938w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001523w     45 calls
JK: JK      :      14.65u       0.80s   8.166453w     45 calls
JK: J       :       0.72u       0.05s   0.390440w     46 calls
JK: J1      :       0.33u       0.02s   0.186341w     80 calls
JK: J2      :       0.38u       0.03s   0.201116w     80 calls
JK: K       :      13.45u       0.31s   7.315158w     46 calls
JK: K1      :       8.44u       0.02s   4.218380w     80 calls
JK: K2      :       5.01u       0.29s   3.096056w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000053w     45 calls
DIISManager::add_entry:       0.05u       0.01s   0.060567w     44 calls
DIISManager::extrapolate:       0.41u       0.06s   1.134119w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.39u       0.06s   1.110479w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001133w     43 calls
DIISManager::extrapolate: form new data:       0.02u       0.00s   0.022247w     43 calls
HF: Form G  :      68.59u       1.12s      60.23w     11 calls
RKS: Form V :      53.93u       0.32s      52.06w     11 calls
V: D        :       0.01u       0.00s   0.003742w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000763w     11 calls
V: V        :      53.92u       0.32s      52.05w     11 calls
Properties  :      35.20u       0.21s      33.69w   3179 calls
Points      :      26.14u       0.12s      24.95w   3179 calls
Functional  :      10.81u       0.06s      10.51w   3179 calls
V_XC        :       7.85u       0.04s   7.821667w   3179 calls
LSDA        :       5.65u       0.02s   5.783236w   6358 calls
GGA         :       2.03u       0.02s   1.835631w   3179 calls
V: AO2USO   :       0.00u       0.00s   0.000023w     11 calls
HF: Form F  :       0.00u       0.00s   0.001579w     11 calls
HF: DIIS    :       0.55u       0.07s   1.230414w     11 calls
HF: Form C  :       0.21u       0.01s   0.119503w     11 calls
HF: Form D  :       0.01u       0.00s   0.004203w     11 calls

***********************************************************
