
Host: iw-h43-28.pace.gatech.edu

Timers On : Mon Apr 23 21:56:40 2018
Timers Off: Mon Apr 23 21:59:52 2018

Wall Time:      192.00 seconds

V: Grid     :       2.07u       0.03s 2.09544600w      1 call
JK: (A|mn)  :      17.51u       0.00s   8.758470w      6 calls
JK: (A|Q)^-1/2:       5.84u       0.07s   5.461908w      6 calls
JK: (Q|mn)  :       4.24u       0.00s   4.244369w      6 calls
HF: Form H  :       0.00u       0.00s 0.01013100w      1 call
HF: Form S/X:       0.09u       0.00s 0.04185700w      1 call
HF: Guess   :       0.80u       0.08s 0.43979000w      1 call
SAD Guess   :       0.80u       0.08s 0.43641200w      1 call
JK: D       :       0.02u       0.00s   0.015665w     51 calls
JK: USO2AO  :       0.00u       0.00s   0.002867w     51 calls
JK: JK      :      47.94u       1.33s      28.61w     51 calls
JK: J       :       1.75u       0.15s   0.947945w     52 calls
JK: J1      :       0.94u       0.06s   0.506983w     87 calls
JK: J2      :       0.81u       0.09s   0.434218w     87 calls
JK: K       :      44.23u       0.47s      26.32w     52 calls
JK: K1      :      30.13u       0.01s      15.08w     87 calls
JK: K2      :      14.10u       0.46s      11.23w     87 calls
JK: AO2USO  :       0.00u       0.00s   0.000090w     51 calls
DIISManager::add_entry:       0.17u       0.04s   0.206493w     50 calls
DIISManager::extrapolate:       0.65u       0.15s   1.850147w     49 calls
DIISManager::extrapolate: bMatrix setup:       0.62u       0.11s   1.629891w     49 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.002289w     49 calls
DIISManager::extrapolate: form new data:       0.02u       0.04s   0.217450w     49 calls
HF: Form G  :     181.59u       1.93s     159.76w     16 calls
RKS: Form V :     133.64u       0.61s     131.14w     16 calls
V: D        :       0.05u       0.00s   0.015065w     16 calls
V: USO2AO   :       0.00u       0.00s   0.001440w     16 calls
V: V        :     133.58u       0.61s     131.11w     16 calls
Properties  :      79.34u       0.42s      77.71w   4720 calls
Points      :      52.22u       0.24s      51.16w   4720 calls
Functional  :      24.24u       0.08s      24.39w   4720 calls
V_XC        :      29.92u       0.09s      28.97w   4720 calls
LSDA        :      24.72u       0.06s      23.81w   9440 calls
GGA         :       4.75u       0.02s   4.734207w   4720 calls
V: AO2USO   :       0.00u       0.00s   0.000034w     16 calls
HF: Form F  :       0.00u       0.00s   0.003410w     16 calls
HF: DIIS    :       1.11u       0.22s   2.224910w     16 calls
HF: Form C  :       1.09u       0.07s   0.623184w     16 calls
HF: Form D  :       0.01u       0.00s   0.013472w     16 calls

***********************************************************
