
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 22:02:49 2018
Timers Off: Mon Apr 23 22:05:53 2018

Wall Time:      184.00 seconds

V: Grid     :       2.30u       0.03s 2.33336400w      1 call
JK: (A|mn)  :      17.29u       0.00s   8.646541w      6 calls
JK: (A|Q)^-1/2:       6.89u       0.06s   6.512918w      6 calls
JK: (Q|mn)  :       6.31u       0.00s   6.300655w      6 calls
HF: Form H  :       0.01u       0.00s 1.20992800w      1 call
HF: Form S/X:       0.07u       0.01s 0.04101200w      1 call
HF: Guess   :       0.84u       0.06s 0.45327200w      1 call
SAD Guess   :       0.83u       0.06s 0.44963000w      1 call
JK: D       :       0.02u       0.00s   0.014628w     45 calls
JK: USO2AO  :       0.01u       0.00s   0.003725w     45 calls
JK: JK      :      35.84u       1.06s      27.46w     45 calls
JK: J       :       1.40u       0.08s   0.974550w     46 calls
JK: J1      :       0.79u       0.05s   0.540097w     80 calls
JK: J2      :       0.59u       0.02s   0.427236w     80 calls
JK: K       :      32.85u       0.32s      25.03w     46 calls
JK: K1      :      18.94u       0.01s      12.37w     80 calls
JK: K2      :      13.90u       0.31s      12.66w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000074w     45 calls
DIISManager::add_entry:       0.00u       0.02s   0.022424w     44 calls
DIISManager::extrapolate:       0.55u       0.09s   1.341269w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.52u       0.08s   1.323465w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001940w     43 calls
DIISManager::extrapolate: form new data:       0.03u       0.01s   0.015394w     43 calls
HF: Form G  :     162.15u       1.38s     152.76w     11 calls
RKS: Form V :     126.29u       0.33s     125.29w     11 calls
V: D        :       0.00u       0.00s   0.011261w     11 calls
V: USO2AO   :       0.00u       0.00s   0.001315w     11 calls
V: V        :     126.26u       0.33s     125.24w     11 calls
Properties  :      76.44u       0.19s      76.02w   3201 calls
Points      :      49.07u       0.13s      49.02w   3201 calls
Functional  :      18.85u       0.02s      18.82w   3201 calls
V_XC        :      30.87u       0.10s      30.36w   3201 calls
LSDA        :      25.45u       0.06s      24.95w   6402 calls
GGA         :       5.02u       0.02s   4.972338w   3201 calls
V: AO2USO   :       0.00u       0.00s   0.000030w     11 calls
HF: Form F  :       0.02u       0.00s   0.027228w     11 calls
HF: DIIS    :       0.81u       0.14s   1.559841w     11 calls
HF: Form C  :       0.78u       0.06s   0.563813w     11 calls
HF: Form D  :       0.00u       0.00s   0.010642w     11 calls

***********************************************************
