
Host: iw-k30-13.pace.gatech.edu

Timers On : Mon Apr 23 21:48:27 2018
Timers Off: Mon Apr 23 21:52:20 2018

Wall Time:      233.00 seconds

V: Grid     :       2.24u       0.03s 2.28481200w      1 call
JK: (A|mn)  :      18.73u       0.00s   9.388053w      6 calls
JK: (A|Q)^-1/2:       5.80u       0.05s   5.369943w      6 calls
JK: (Q|mn)  :       4.65u       0.00s   4.648239w      6 calls
HF: Form H  :       0.00u       0.00s 0.00764700w      1 call
HF: Form S/X:       0.08u       0.01s 0.04259800w      1 call
HF: Guess   :       1.05u       0.04s 0.54976400w      1 call
SAD Guess   :       1.04u       0.04s 0.54454800w      1 call
JK: D       :       0.07u       0.01s   0.017101w     51 calls
JK: USO2AO  :       0.00u       0.00s   0.003079w     51 calls
JK: JK      :      59.14u       1.48s      35.32w     51 calls
JK: J       :       1.86u       0.10s   1.151743w     52 calls
JK: J1      :       1.07u       0.08s   0.591430w     87 calls
JK: J2      :       0.79u       0.02s   0.551498w     87 calls
JK: K       :      53.99u       0.35s      32.00w     52 calls
JK: K1      :      38.44u       0.00s      19.28w     87 calls
JK: K2      :      15.54u       0.35s      12.71w     87 calls
JK: AO2USO  :       0.00u       0.00s   0.000101w     51 calls
DIISManager::add_entry:       0.29u       0.02s   0.776447w     50 calls
DIISManager::extrapolate:       0.53u       0.15s   5.745620w     49 calls
DIISManager::extrapolate: bMatrix setup:       0.51u       0.12s   5.709444w     49 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.002461w     49 calls
DIISManager::extrapolate: form new data:       0.02u       0.03s   0.033056w     49 calls
HF: Form G  :     224.06u       1.90s     197.66w     16 calls
RKS: Form V :     164.85u       0.41s     162.32w     16 calls
V: D        :       0.03u       0.00s   0.016154w     16 calls
V: USO2AO   :       0.00u       0.00s   0.001543w     16 calls
V: V        :     164.81u       0.41s     162.30w     16 calls
Properties  :     100.02u       0.24s      98.21w   4608 calls
Points      :      65.54u       0.14s      64.51w   4608 calls
Functional  :      27.42u       0.05s      27.37w   4608 calls
V_XC        :      37.32u       0.10s      36.66w   4608 calls
LSDA        :      30.80u       0.06s      30.13w   9216 calls
GGA         :       5.91u       0.02s   5.943177w   4608 calls
V: AO2USO   :       0.00u       0.00s   0.000037w     16 calls
HF: Form F  :       0.00u       0.00s   0.003689w     16 calls
HF: DIIS    :       1.16u       0.20s   6.711362w     16 calls
HF: Form C  :       1.17u       0.06s   0.689129w     16 calls
HF: Form D  :       0.04u       0.01s   0.014650w     16 calls

***********************************************************
