
Host: rich133-c34-13-r.pace.gatech.edu

Timers On : Mon Apr 23 21:56:39 2018
Timers Off: Mon Apr 23 21:57:36 2018

Wall Time:       57.00 seconds

V: Grid     :       0.80u       0.02s 0.82318800w      1 call
JK: (A|mn)  :       5.59u       0.00s   2.786986w      6 calls
JK: (A|Q)^-1/2:       1.33u       0.05s   1.079419w      6 calls
JK: (Q|mn)  :       1.53u       0.00s   1.512471w      6 calls
HF: Form H  :       0.00u       0.00s 0.07176900w      1 call
HF: Form S/X:       0.01u       0.00s 0.00830200w      1 call
HF: Guess   :       0.38u       0.04s 0.20880600w      1 call
SAD Guess   :       0.38u       0.04s 0.20635200w      1 call
JK: D       :       0.01u       0.01s   0.003562w     45 calls
JK: USO2AO  :       0.01u       0.00s   0.001593w     45 calls
JK: JK      :      12.28u       0.71s   6.836120w     45 calls
JK: J       :       0.74u       0.02s   0.382447w     46 calls
JK: J1      :       0.36u       0.02s   0.182340w     80 calls
JK: J2      :       0.37u       0.00s   0.197480w     80 calls
JK: K       :      11.07u       0.25s   5.999963w     46 calls
JK: K1      :       6.58u       0.02s   3.292358w     80 calls
JK: K2      :       4.49u       0.22s   2.706933w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000037w     45 calls
DIISManager::add_entry:       0.01u       0.00s   0.012734w     44 calls
DIISManager::extrapolate:       0.90u       0.15s   2.143587w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.87u       0.13s   2.133518w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.02u       0.00s   0.001007w     43 calls
DIISManager::extrapolate: form new data:       0.00u       0.02s   0.008846w     43 calls
HF: Form G  :      53.81u       0.98s      46.66w     11 calls
RKS: Form V :      41.51u       0.26s      39.81w     11 calls
V: D        :       0.00u       0.00s   0.003244w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000720w     11 calls
V: V        :      41.50u       0.26s      39.81w     11 calls
Properties  :      27.19u       0.19s      25.86w   3190 calls
Points      :      20.06u       0.16s      18.93w   3190 calls
Functional  :       7.95u       0.01s   7.631968w   3190 calls
V_XC        :       6.31u       0.06s   6.295501w   3190 calls
LSDA        :       4.75u       0.04s   4.795923w   6380 calls
GGA         :       1.42u       0.01s   1.364019w   3190 calls
V: AO2USO   :       0.00u       0.00s   0.000015w     11 calls
HF: Form F  :       0.00u       0.00s   0.001612w     11 calls
HF: DIIS    :       0.97u       0.15s   2.187989w     11 calls
HF: Form C  :       0.16u       0.00s   0.099350w     11 calls
HF: Form D  :       0.00u       0.00s   0.003552w     11 calls

***********************************************************
