
Host: iw-k30-10.pace.gatech.edu

Timers On : Mon Apr 23 21:34:50 2018
Timers Off: Mon Apr 23 21:37:53 2018

Wall Time:      183.00 seconds

V: Grid     :       2.26u       0.04s 2.29630800w      1 call
JK: (A|mn)  :      19.51u       0.00s   9.745591w      6 calls
JK: (A|Q)^-1/2:       5.87u       0.06s   5.426793w      6 calls
JK: (Q|mn)  :       4.32u       0.00s   4.311862w      6 calls
HF: Form H  :       0.00u       0.00s 0.00364300w      1 call
HF: Form S/X:       0.07u       0.01s 0.04077800w      1 call
HF: Guess   :       1.04u       0.06s 0.54849800w      1 call
SAD Guess   :       1.03u       0.06s 0.54274600w      1 call
JK: D       :       0.03u       0.00s   0.013031w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.002390w     47 calls
JK: JK      :      41.15u       0.99s      24.51w     47 calls
JK: J       :       1.58u       0.08s   0.867995w     48 calls
JK: J1      :       0.82u       0.05s   0.438029w     83 calls
JK: J2      :       0.76u       0.03s   0.423357w     83 calls
JK: K       :      37.82u       0.30s      22.45w     48 calls
JK: K1      :      26.32u       0.01s      13.17w     83 calls
JK: K2      :      11.50u       0.29s   9.277127w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000094w     47 calls
DIISManager::add_entry:       0.20u       0.02s   0.806837w     46 calls
DIISManager::extrapolate:       0.63u       0.09s   1.461097w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.59u       0.07s   1.433978w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.002142w     45 calls
DIISManager::extrapolate: form new data:       0.03u       0.02s   0.024402w     45 calls
HF: Form G  :     171.76u       1.32s     153.11w     12 calls
RKS: Form V :     130.57u       0.34s     128.59w     12 calls
V: D        :       0.01u       0.01s   0.012533w     12 calls
V: USO2AO   :       0.00u       0.00s   0.001124w     12 calls
V: V        :     130.54u       0.33s     128.57w     12 calls
Properties  :      85.76u       0.22s      84.12w   3612 calls
Points      :      62.49u       0.12s      61.60w   3612 calls
Functional  :      20.70u       0.03s      20.68w   3612 calls
V_XC        :      24.01u       0.06s      23.73w   3612 calls
LSDA        :      19.59u       0.03s      19.27w   7224 calls
GGA         :       4.03u       0.01s   4.064960w   3612 calls
V: AO2USO   :       0.01u       0.00s   0.000036w     12 calls
HF: Form F  :       0.02u       0.00s   0.002744w     12 calls
HF: DIIS    :       1.09u       0.12s   2.406233w     12 calls
HF: Form C  :       0.88u       0.06s   0.509206w     12 calls
HF: Form D  :       0.01u       0.00s   0.011123w     12 calls

***********************************************************
