
Host: rich133-c34-21-r.pace.gatech.edu

Timers On : Mon Apr 23 22:05:18 2018
Timers Off: Mon Apr 23 22:06:20 2018

Wall Time:       62.00 seconds

V: Grid     :       0.79u       0.02s 0.80210100w      1 call
JK: (A|mn)  :       5.90u       0.00s   2.941386w      6 calls
JK: (A|Q)^-1/2:       1.28u       0.06s   1.031289w      6 calls
JK: (Q|mn)  :       1.56u       0.00s   1.553007w      6 calls
HF: Form H  :       0.00u       0.00s 0.00205200w      1 call
HF: Form S/X:       0.01u       0.01s 0.00826700w      1 call
HF: Guess   :       0.40u       0.02s 0.20824300w      1 call
SAD Guess   :       0.39u       0.02s 0.20578300w      1 call
JK: D       :       0.00u       0.00s   0.003844w     46 calls
JK: USO2AO  :       0.01u       0.00s   0.001747w     46 calls
JK: JK      :      14.68u       0.81s   8.040785w     46 calls
JK: J       :       0.79u       0.08s   0.427270w     47 calls
JK: J1      :       0.38u       0.02s   0.203502w     81 calls
JK: J2      :       0.40u       0.06s   0.220847w     81 calls
JK: K       :      13.37u       0.24s   7.107853w     47 calls
JK: K1      :       8.13u       0.00s   4.073763w     81 calls
JK: K2      :       5.24u       0.24s   3.033362w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000046w     46 calls
DIISManager::add_entry:       0.38u       0.03s   0.505896w     45 calls
DIISManager::extrapolate:       0.70u       0.05s   1.684305w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.69u       0.05s   1.672509w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001020w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.010541w     44 calls
HF: Form G  :      60.32u       1.04s      51.50w     12 calls
RKS: Form V :      45.63u       0.23s      43.46w     12 calls
V: D        :       0.00u       0.01s   0.003833w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000807w     12 calls
V: V        :      45.63u       0.22s      43.45w     12 calls
Properties  :      30.40u       0.15s      28.18w   3516 calls
Points      :      22.15u       0.12s      20.46w   3516 calls
Functional  :       8.13u       0.03s   8.187272w   3516 calls
V_XC        :       7.09u       0.04s   7.057136w   3516 calls
LSDA        :       5.52u       0.03s   5.279274w   7032 calls
GGA         :       1.38u       0.00s   1.617214w   3516 calls
V: AO2USO   :       0.00u       0.00s   0.000018w     12 calls
HF: Form F  :       0.00u       0.00s   0.001784w     12 calls
HF: DIIS    :       1.18u       0.08s   2.225535w     12 calls
HF: Form C  :       0.19u       0.00s   0.111709w     12 calls
HF: Form D  :       0.00u       0.00s   0.003964w     12 calls

***********************************************************
