
Host: iw-p33-31-l.pace.gatech.edu

Timers On : Mon Apr 23 22:00:29 2018
Timers Off: Mon Apr 23 22:01:45 2018

Wall Time:       76.00 seconds

V: Grid     :       1.13u       0.03s 1.15530900w      1 call
JK: (A|mn)  :       6.74u       0.00s   3.369767w      6 calls
JK: (A|Q)^-1/2:       1.72u       0.05s   1.333685w      6 calls
JK: (Q|mn)  :       1.75u       0.00s   1.754219w      6 calls
HF: Form H  :       0.01u       0.01s 0.17180500w      1 call
HF: Form S/X:       0.01u       0.00s 0.01031400w      1 call
HF: Guess   :       0.90u       0.05s 0.47110100w      1 call
SAD Guess   :       0.88u       0.05s 0.46795200w      1 call
JK: D       :       0.00u       0.00s   0.004292w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001772w     46 calls
JK: JK      :      15.10u       0.90s   8.490729w     46 calls
JK: J       :       0.84u       0.05s   0.437471w     47 calls
JK: J1      :       0.40u       0.01s   0.206242w     81 calls
JK: J2      :       0.43u       0.03s   0.227829w     81 calls
JK: K       :      13.73u       0.34s   7.527249w     47 calls
JK: K1      :       8.24u       0.00s   4.119195w     81 calls
JK: K2      :       5.48u       0.34s   3.407227w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000055w     46 calls
DIISManager::add_entry:       0.34u       0.04s   0.381458w     45 calls
DIISManager::extrapolate:       0.64u       0.11s   2.033391w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.44u       0.08s   1.637224w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.02u       0.00s   0.001219w     44 calls
DIISManager::extrapolate: form new data:       0.18u       0.03s   0.394665w     44 calls
HF: Form G  :      71.32u       1.13s      62.58w     12 calls
RKS: Form V :      56.21u       0.23s      54.09w     12 calls
V: D        :       0.00u       0.00s   0.004061w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000843w     12 calls
V: V        :      56.21u       0.23s      54.08w     12 calls
Properties  :      36.48u       0.15s      34.96w   3600 calls
Points      :      27.55u       0.14s      26.49w   3600 calls
Functional  :      11.73u       0.03s      11.44w   3600 calls
V_XC        :       7.98u       0.04s   7.654598w   3600 calls
LSDA        :       6.10u       0.04s   5.845761w   7200 calls
GGA         :       1.71u       0.00s   1.602957w   3600 calls
V: AO2USO   :       0.00u       0.00s   0.000023w     12 calls
HF: Form F  :       0.00u       0.00s   0.001787w     12 calls
HF: DIIS    :       1.03u       0.16s   2.455602w     12 calls
HF: Form C  :       0.23u       0.00s   0.132012w     12 calls
HF: Form D  :       0.02u       0.00s   0.004631w     12 calls

***********************************************************
