
Host: iw-p33-31-l.pace.gatech.edu

Timers On : Mon Apr 23 22:09:26 2018
Timers Off: Mon Apr 23 22:10:48 2018

Wall Time:       82.00 seconds

V: Grid     :       1.13u       0.03s 1.15445300w      1 call
JK: (A|mn)  :       6.78u       0.00s   3.388045w      6 calls
JK: (A|Q)^-1/2:       1.71u       0.06s   1.340069w      6 calls
JK: (Q|mn)  :       1.77u       0.00s   1.770793w      6 calls
HF: Form H  :       0.01u       0.00s 0.05457200w      1 call
HF: Form S/X:       0.01u       0.00s 0.01060000w      1 call
HF: Guess   :       0.89u       0.06s 0.47441600w      1 call
SAD Guess   :       0.88u       0.06s 0.47128600w      1 call
JK: D       :       0.01u       0.00s   0.004715w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001910w     47 calls
JK: JK      :      15.93u       0.95s   9.014667w     47 calls
JK: J       :       0.87u       0.06s   0.473721w     48 calls
JK: J1      :       0.40u       0.02s   0.224439w     82 calls
JK: J2      :       0.47u       0.04s   0.245755w     82 calls
JK: K       :      14.44u       0.33s   7.954819w     48 calls
JK: K1      :       8.51u       0.02s   4.264463w     82 calls
JK: K2      :       5.92u       0.31s   3.689486w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000062w     47 calls
DIISManager::add_entry:       0.13u       0.01s   0.143709w     46 calls
DIISManager::extrapolate:       0.50u       0.09s   0.813568w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.50u       0.08s   0.799411w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001325w     45 calls
DIISManager::extrapolate: form new data:       0.00u       0.01s   0.012557w     45 calls
HF: Form G  :      78.31u       1.27s      69.16w     13 calls
RKS: Form V :      62.37u       0.31s      60.14w     13 calls
V: D        :       0.01u       0.00s   0.004454w     13 calls
V: USO2AO   :       0.01u       0.00s   0.000894w     13 calls
V: V        :      62.35u       0.31s      60.13w     13 calls
Properties  :      40.52u       0.23s      38.90w   3900 calls
Points      :      30.71u       0.22s      29.34w   3900 calls
Functional  :      12.80u       0.02s      12.46w   3900 calls
V_XC        :       9.00u       0.04s   8.735204w   3900 calls
LSDA        :       6.66u       0.04s   6.550870w   7800 calls
GGA         :       2.08u       0.00s   1.947555w   3900 calls
V: AO2USO   :       0.00u       0.00s   0.000025w     13 calls
HF: Form F  :       0.00u       0.00s   0.001959w     13 calls
HF: DIIS    :       0.74u       0.10s   1.001339w     13 calls
HF: Form C  :       0.24u       0.01s   0.143430w     13 calls
HF: Form D  :       0.01u       0.00s   0.004881w     13 calls

***********************************************************
