
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 21:40:47 2018
Timers Off: Mon Apr 23 21:43:23 2018

Wall Time:      156.00 seconds

V: Grid     :       2.10u       0.05s 2.14599600w      1 call
JK: (A|mn)  :      17.59u       0.00s   8.794197w      6 calls
JK: (A|Q)^-1/2:       5.67u       0.07s   5.293638w      6 calls
JK: (Q|mn)  :       4.26u       0.00s   4.257405w      6 calls
HF: Form H  :       0.00u       0.00s 0.00347600w      1 call
HF: Form S/X:       0.08u       0.00s 0.03892800w      1 call
HF: Guess   :       0.84u       0.06s 0.45247400w      1 call
SAD Guess   :       0.84u       0.06s 0.44894300w      1 call
JK: D       :       0.02u       0.00s   0.012275w     47 calls
JK: USO2AO  :       0.01u       0.00s   0.002619w     47 calls
JK: JK      :      38.77u       1.15s      23.15w     47 calls
JK: J       :       1.53u       0.14s   0.870080w     48 calls
JK: J1      :       0.81u       0.10s   0.440282w     83 calls
JK: J2      :       0.72u       0.04s   0.424353w     83 calls
JK: K       :      35.39u       0.41s      21.03w     48 calls
JK: K1      :      24.56u       0.00s      12.30w     83 calls
JK: K2      :      10.83u       0.41s   8.735770w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000090w     47 calls
DIISManager::add_entry:       0.06u       0.00s   0.047504w     46 calls
DIISManager::extrapolate:       0.61u       0.13s   1.370917w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.58u       0.12s   1.347554w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001953w     45 calls
DIISManager::extrapolate: form new data:       0.02u       0.01s   0.020919w     45 calls
HF: Form G  :     147.50u       1.62s     129.99w     12 calls
RKS: Form V :     108.68u       0.47s     106.83w     12 calls
V: D        :       0.02u       0.00s   0.011833w     12 calls
V: USO2AO   :       0.00u       0.00s   0.001154w     12 calls
V: V        :     108.65u       0.47s     106.81w     12 calls
Properties  :      66.48u       0.32s      65.35w   3420 calls
Points      :      44.84u       0.22s      43.87w   3420 calls
Functional  :      18.68u       0.03s      18.47w   3420 calls
V_XC        :      23.42u       0.11s      22.96w   3420 calls
LSDA        :      18.87u       0.06s      18.38w   6840 calls
GGA         :       4.16u       0.01s   4.214310w   3420 calls
V: AO2USO   :       0.00u       0.00s   0.000026w     12 calls
HF: Form F  :       0.00u       0.00s   0.002656w     12 calls
HF: DIIS    :       0.91u       0.16s   1.545622w     12 calls
HF: Form C  :       0.77u       0.05s   0.461911w     12 calls
HF: Form D  :       0.01u       0.00s   0.010145w     12 calls

***********************************************************
