
Host: iw-p33-31-r.pace.gatech.edu

Timers On : Mon Apr 23 21:50:58 2018
Timers Off: Mon Apr 23 21:52:20 2018

Wall Time:       82.00 seconds

V: Grid     :       1.14u       0.02s 1.16291100w      1 call
JK: (A|mn)  :       6.78u       0.00s   3.384891w      6 calls
JK: (A|Q)^-1/2:       1.68u       0.05s   1.317839w      6 calls
JK: (Q|mn)  :       1.94u       0.00s   1.935226w      6 calls
HF: Form H  :       0.00u       0.00s 0.49505500w      1 call
HF: Form S/X:       0.02u       0.00s 0.01102800w      1 call
HF: Guess   :       0.88u       0.07s 0.47101500w      1 call
SAD Guess   :       0.86u       0.07s 0.46792000w      1 call
JK: D       :       0.00u       0.00s   0.004327w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001773w     46 calls
JK: JK      :      15.91u       0.81s   8.884992w     46 calls
JK: J       :       0.87u       0.04s   0.458811w     47 calls
JK: J1      :       0.40u       0.03s   0.218420w     81 calls
JK: J2      :       0.46u       0.01s   0.236977w     81 calls
JK: K       :      14.46u       0.31s   7.898350w     47 calls
JK: K1      :       8.90u       0.01s   4.452695w     81 calls
JK: K2      :       5.56u       0.30s   3.444865w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000050w     46 calls
DIISManager::add_entry:       0.35u       0.08s   0.800235w     45 calls
DIISManager::extrapolate:       0.71u       0.12s   3.959235w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.51u       0.10s   3.343378w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.001191w     44 calls
DIISManager::extrapolate: form new data:       0.19u       0.02s   0.614405w     44 calls
HF: Form G  :      75.81u       1.15s      66.73w     12 calls
RKS: Form V :      59.89u       0.34s      57.84w     12 calls
V: D        :       0.00u       0.00s   0.004110w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000825w     12 calls
V: V        :      59.88u       0.34s      57.83w     12 calls
Properties  :      39.13u       0.23s      37.86w   3468 calls
Points      :      29.37u       0.16s      28.44w   3468 calls
Functional  :      11.81u       0.07s      11.46w   3468 calls
V_XC        :       8.89u       0.03s   8.485422w   3468 calls
LSDA        :       6.93u       0.01s   6.527705w   6936 calls
GGA         :       1.71u       0.01s   1.735825w   3468 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     12 calls
HF: Form F  :       0.00u       0.00s   0.001806w     12 calls
HF: DIIS    :       1.12u       0.21s   4.799481w     12 calls
HF: Form C  :       0.19u       0.01s   0.132838w     12 calls
HF: Form D  :       0.00u       0.00s   0.004479w     12 calls

***********************************************************
