
Host: iw-c39-34-r.pace.gatech.edu

Timers On : Mon Apr 23 22:05:21 2018
Timers Off: Mon Apr 23 22:06:36 2018

Wall Time:       75.00 seconds

V: Grid     :       1.13u       0.03s 1.15667000w      1 call
JK: (A|mn)  :       6.74u       0.00s   3.368958w      6 calls
JK: (A|Q)^-1/2:       1.62u       0.07s   1.271516w      6 calls
JK: (Q|mn)  :       1.77u       0.00s   1.764823w      6 calls
HF: Form H  :       0.00u       0.00s 0.00644700w      1 call
HF: Form S/X:       0.02u       0.00s 0.01049000w      1 call
HF: Guess   :       0.89u       0.06s 0.47160100w      1 call
SAD Guess   :       0.88u       0.06s 0.46839400w      1 call
JK: D       :       0.01u       0.00s   0.004290w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001734w     46 calls
JK: JK      :      15.33u       0.79s   8.597800w     46 calls
JK: J       :       0.84u       0.05s   0.434103w     47 calls
JK: J1      :       0.41u       0.03s   0.206027w     81 calls
JK: J2      :       0.42u       0.02s   0.224827w     81 calls
JK: K       :      13.92u       0.29s   7.636283w     47 calls
JK: K1      :       8.48u       0.00s   4.244299w     81 calls
JK: K2      :       5.44u       0.29s   3.391205w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000052w     46 calls
DIISManager::add_entry:       0.33u       0.07s   0.700657w     45 calls
DIISManager::extrapolate:       0.67u       0.12s   1.584626w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.66u       0.11s   1.573283w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001250w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.009827w     44 calls
HF: Form G  :      71.75u       1.14s      63.02w     12 calls
RKS: Form V :      56.41u       0.35s      54.42w     12 calls
V: D        :       0.02u       0.00s   0.004194w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000828w     12 calls
V: V        :      56.39u       0.35s      54.41w     12 calls
Properties  :      36.56u       0.26s      35.22w   3516 calls
Points      :      27.41u       0.21s      26.65w   3516 calls
Functional  :      11.79u       0.01s      11.45w   3516 calls
V_XC        :       8.02u       0.08s   7.710521w   3516 calls
LSDA        :       6.21u       0.02s   5.797519w   7032 calls
GGA         :       1.65u       0.01s   1.706655w   3516 calls
V: AO2USO   :       0.00u       0.00s   0.000020w     12 calls
HF: Form F  :       0.00u       0.00s   0.001813w     12 calls
HF: DIIS    :       1.09u       0.19s   2.325370w     12 calls
HF: Form C  :       0.21u       0.00s   0.132610w     12 calls
HF: Form D  :       0.01u       0.00s   0.004691w     12 calls

***********************************************************
