
Host: iw-c39-34-l.pace.gatech.edu

Timers On : Mon Apr 23 22:13:12 2018
Timers Off: Mon Apr 23 22:14:24 2018

Wall Time:       72.00 seconds

V: Grid     :       1.14u       0.02s 1.15338300w      1 call
JK: (A|mn)  :       6.78u       0.00s   3.389719w      6 calls
JK: (A|Q)^-1/2:       1.65u       0.09s   1.282787w      6 calls
JK: (Q|mn)  :       1.78u       0.00s   1.783446w      6 calls
HF: Form H  :       0.00u       0.00s 0.00234800w      1 call
HF: Form S/X:       0.02u       0.01s 0.01036300w      1 call
HF: Guess   :       0.87u       0.07s 0.47425000w      1 call
SAD Guess   :       0.87u       0.07s 0.47108400w      1 call
JK: D       :       0.00u       0.00s   0.004042w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001631w     45 calls
JK: JK      :      15.33u       0.86s   8.564685w     45 calls
JK: J       :       0.74u       0.08s   0.410473w     46 calls
JK: J1      :       0.36u       0.05s   0.195561w     80 calls
JK: J2      :       0.38u       0.03s   0.211751w     80 calls
JK: K       :      14.11u       0.31s   7.661292w     46 calls
JK: K1      :       9.06u       0.00s   4.530662w     80 calls
JK: K2      :       5.05u       0.31s   3.129885w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000043w     45 calls
DIISManager::add_entry:       0.01u       0.00s   0.016931w     44 calls
DIISManager::extrapolate:       0.53u       0.11s   2.716034w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.52u       0.11s   2.705528w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001185w     43 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.009056w     43 calls
HF: Form G  :      68.23u       1.21s      59.58w     11 calls
RKS: Form V :      52.88u       0.35s      51.01w     11 calls
V: D        :       0.00u       0.00s   0.003723w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000775w     11 calls
V: V        :      52.88u       0.35s      51.00w     11 calls
Properties  :      34.30u       0.24s      33.07w   3201 calls
Points      :      25.81u       0.20s      24.77w   3201 calls
Functional  :      11.07u       0.07s      10.50w   3201 calls
V_XC        :       7.48u       0.04s   7.405711w   3201 calls
LSDA        :       5.68u       0.00s   5.496269w   6402 calls
GGA         :       1.65u       0.01s   1.708795w   3201 calls
V: AO2USO   :       0.00u       0.00s   0.000021w     11 calls
HF: Form F  :       0.00u       0.00s   0.001655w     11 calls
HF: DIIS    :       0.60u       0.11s   2.769353w     11 calls
HF: Form C  :       0.20u       0.00s   0.121502w     11 calls
HF: Form D  :       0.00u       0.00s   0.004105w     11 calls

***********************************************************
