
Host: iw-h29-21.pace.gatech.edu

Timers On : Mon Apr 23 22:05:20 2018
Timers Off: Mon Apr 23 22:07:36 2018

Wall Time:      136.00 seconds

V: Grid     :       1.98u       0.03s 2.01112500w      1 call
JK: (A|mn)  :      17.32u       0.00s   8.670129w      6 calls
JK: (A|Q)^-1/2:       5.10u       0.07s   4.745060w      6 calls
JK: (Q|mn)  :       3.99u       0.00s   3.992121w      6 calls
HF: Form H  :       0.01u       0.00s 0.00576100w      1 call
HF: Form S/X:       0.07u       0.02s 0.04184500w      1 call
HF: Guess   :       0.82u       0.07s 0.44450100w      1 call
SAD Guess   :       0.82u       0.07s 0.44125000w      1 call
JK: D       :       0.01u       0.01s   0.011285w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.001997w     47 calls
JK: JK      :      33.14u       0.98s      20.00w     47 calls
JK: J       :       1.11u       0.10s   0.621135w     48 calls
JK: J1      :       0.57u       0.09s   0.336957w     83 calls
JK: J2      :       0.53u       0.01s   0.279289w     83 calls
JK: K       :      30.67u       0.38s      18.44w     48 calls
JK: K1      :      20.30u       0.00s      10.16w     83 calls
JK: K2      :      10.37u       0.38s   8.276350w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000074w     47 calls
DIISManager::add_entry:       0.18u       0.04s   0.582236w     46 calls
DIISManager::extrapolate:       0.84u       0.13s   3.613704w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.84u       0.13s   3.589916w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001960w     45 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.021349w     45 calls
HF: Form G  :     123.19u       1.40s     108.20w     12 calls
RKS: Form V :      90.02u       0.41s      88.19w     12 calls
V: D        :       0.00u       0.00s   0.010729w     12 calls
V: USO2AO   :       0.00u       0.00s   0.001025w     12 calls
V: V        :      90.01u       0.41s      88.18w     12 calls
Properties  :      53.99u       0.25s      52.40w   3504 calls
Points      :      36.72u       0.16s      35.32w   3504 calls
Functional  :      17.20u       0.06s      17.15w   3504 calls
V_XC        :      18.80u       0.08s      18.60w   3504 calls
LSDA        :      15.45u       0.05s      15.26w   7008 calls
GGA         :       3.15u       0.02s   3.040033w   3504 calls
V: AO2USO   :       0.00u       0.00s   0.000026w     12 calls
HF: Form F  :       0.01u       0.00s   0.002222w     12 calls
HF: DIIS    :       1.24u       0.19s   4.315798w     12 calls
HF: Form C  :       0.64u       0.03s   0.412942w     12 calls
HF: Form D  :       0.02u       0.00s   0.008823w     12 calls

***********************************************************
