
Host: rich133-c34-13-r.pace.gatech.edu

Timers On : Mon Apr 23 22:11:57 2018
Timers Off: Mon Apr 23 22:12:54 2018

Wall Time:       57.00 seconds

V: Grid     :       0.82u       0.03s 0.85127700w      1 call
JK: (A|mn)  :       5.90u       0.00s   2.952609w      6 calls
JK: (A|Q)^-1/2:       1.30u       0.06s   1.016537w      6 calls
JK: (Q|mn)  :       1.51u       0.00s   1.515419w      6 calls
HF: Form H  :       0.01u       0.00s 0.00211900w      1 call
HF: Form S/X:       0.01u       0.00s 0.01038500w      1 call
HF: Guess   :       0.43u       0.03s 0.23047600w      1 call
SAD Guess   :       0.42u       0.03s 0.22765700w      1 call
JK: D       :       0.01u       0.00s   0.003660w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001586w     45 calls
JK: JK      :      12.71u       0.73s   6.980055w     45 calls
JK: J       :       0.73u       0.04s   0.389416w     46 calls
JK: J1      :       0.34u       0.02s   0.185558w     80 calls
JK: J2      :       0.38u       0.02s   0.201203w     80 calls
JK: K       :      11.47u       0.26s   6.123215w     46 calls
JK: K1      :       6.82u       0.00s   3.413313w     80 calls
JK: K2      :       4.65u       0.26s   2.709210w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000042w     45 calls
DIISManager::add_entry:       0.20u       0.03s   0.292055w     44 calls
DIISManager::extrapolate:       0.65u       0.10s   2.161042w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.47u       0.07s   1.894554w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000981w     43 calls
DIISManager::extrapolate: form new data:       0.18u       0.03s   0.265253w     43 calls
HF: Form G  :      53.86u       1.03s      46.28w     11 calls
RKS: Form V :      41.14u       0.30s      39.29w     11 calls
V: D        :       0.01u       0.00s   0.003400w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000735w     11 calls
V: V        :      41.13u       0.30s      39.28w     11 calls
Properties  :      26.79u       0.15s      25.41w   3223 calls
Points      :      19.62u       0.12s      18.37w   3223 calls
Functional  :       7.70u       0.11s   7.517163w   3223 calls
V_XC        :       6.59u       0.03s   6.326851w   3223 calls
LSDA        :       4.91u       0.03s   4.646104w   6446 calls
GGA         :       1.58u       0.00s   1.537235w   3223 calls
V: AO2USO   :       0.00u       0.00s   0.000018w     11 calls
HF: Form F  :       0.02u       0.00s   0.001645w     11 calls
HF: DIIS    :       0.91u       0.13s   2.484827w     11 calls
HF: Form C  :       0.15u       0.02s   0.099637w     11 calls
HF: Form D  :       0.00u       0.00s   0.003369w     11 calls

***********************************************************
