
Host: rich133-c32-21-r.pace.gatech.edu

Timers On : Mon Apr 23 22:07:22 2018
Timers Off: Mon Apr 23 22:08:18 2018

Wall Time:       56.00 seconds

V: Grid     :       0.81u       0.02s 0.82685100w      1 call
JK: (A|mn)  :       5.42u       0.00s   2.696390w      6 calls
JK: (A|Q)^-1/2:       1.30u       0.05s   1.032569w      6 calls
JK: (Q|mn)  :       1.53u       0.00s   1.525731w      6 calls
HF: Form H  :       0.00u       0.00s 0.05006800w      1 call
HF: Form S/X:       0.02u       0.00s 0.00890200w      1 call
HF: Guess   :       0.41u       0.03s 0.22074200w      1 call
SAD Guess   :       0.41u       0.03s 0.21814600w      1 call
JK: D       :       0.02u       0.00s   0.003585w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001540w     45 calls
JK: JK      :      11.55u       0.69s   6.393947w     45 calls
JK: J       :       0.76u       0.04s   0.384840w     46 calls
JK: J1      :       0.36u       0.02s   0.184636w     80 calls
JK: J2      :       0.39u       0.02s   0.197580w     80 calls
JK: K       :      10.33u       0.24s   5.567816w     46 calls
JK: K1      :       5.63u       0.00s   2.813588w     80 calls
JK: K2      :       4.70u       0.24s   2.753540w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000047w     45 calls
DIISManager::add_entry:       0.07u       0.01s   0.077604w     44 calls
DIISManager::extrapolate:       0.85u       0.10s   2.495593w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.82u       0.10s   2.277099w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001022w     43 calls
DIISManager::extrapolate: form new data:       0.02u       0.00s   0.217263w     43 calls
HF: Form G  :      51.64u       0.95s      44.59w     11 calls
RKS: Form V :      40.07u       0.26s      38.19w     11 calls
V: D        :       0.01u       0.00s   0.003332w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000713w     11 calls
V: V        :      40.06u       0.26s      38.19w     11 calls
Properties  :      26.06u       0.18s      24.66w   3256 calls
Points      :      19.59u       0.15s      18.36w   3256 calls
Functional  :       7.78u       0.02s   7.768433w   3256 calls
V_XC        :       6.18u       0.06s   5.733341w   3256 calls
LSDA        :       4.84u       0.05s   4.402550w   6512 calls
GGA         :       1.13u       0.00s   1.194333w   3256 calls
V: AO2USO   :       0.00u       0.00s   0.000019w     11 calls
HF: Form F  :       0.00u       0.00s   0.001447w     11 calls
HF: DIIS    :       0.96u       0.11s   2.605289w     11 calls
HF: Form C  :       0.16u       0.00s   0.101362w     11 calls
HF: Form D  :       0.00u       0.00s   0.003555w     11 calls

***********************************************************
