
Host: iw-p31-30-l.pace.gatech.edu

Timers On : Mon Apr 23 21:57:43 2018
Timers Off: Mon Apr 23 21:59:01 2018

Wall Time:       78.00 seconds

V: Grid     :       1.14u       0.02s 1.16512500w      1 call
JK: (A|mn)  :       7.17u       0.00s   3.586410w      6 calls
JK: (A|Q)^-1/2:       2.21u       0.06s   1.835477w      6 calls
JK: (Q|mn)  :       3.08u       0.00s   3.070838w      6 calls
HF: Form H  :       0.00u       0.00s 0.00414000w      1 call
HF: Form S/X:       0.03u       0.00s 0.01477000w      1 call
HF: Guess   :       0.82u       0.05s 0.43511400w      1 call
SAD Guess   :       0.82u       0.05s 0.43215800w      1 call
JK: D       :       0.01u       0.01s   0.005385w     46 calls
JK: USO2AO  :       0.00u       0.01s   0.001196w     46 calls
JK: JK      :      17.25u       0.77s      10.38w     46 calls
JK: J       :       0.75u       0.06s   0.411475w     47 calls
JK: J1      :       0.35u       0.03s   0.195599w     82 calls
JK: J2      :       0.39u       0.03s   0.213269w     82 calls
JK: K       :      15.75u       0.30s   9.372492w     47 calls
JK: K1      :       8.79u       0.00s   4.387595w     82 calls
JK: K2      :       6.96u       0.30s   4.984116w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000051w     46 calls
DIISManager::add_entry:       0.07u       0.00s   0.079644w     45 calls
DIISManager::extrapolate:       0.31u       0.05s   0.508852w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.31u       0.05s   0.499355w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001464w     44 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.007759w     44 calls
HF: Form G  :      71.83u       1.15s      63.15w     11 calls
RKS: Form V :      54.58u       0.36s      52.76w     11 calls
V: D        :       0.02u       0.00s   0.005070w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000556w     11 calls
V: V        :      54.56u       0.36s      52.75w     11 calls
Properties  :      34.49u       0.18s      33.12w   3146 calls
Points      :      24.33u       0.11s      23.28w   3146 calls
Functional  :      10.36u       0.08s      10.13w   3146 calls
V_XC        :       9.68u       0.07s   9.483039w   3146 calls
LSDA        :       8.29u       0.04s   7.938319w   6292 calls
GGA         :       1.28u       0.02s   1.409693w   3146 calls
V: AO2USO   :       0.00u       0.00s   0.000017w     11 calls
HF: Form F  :       0.00u       0.00s   0.001473w     11 calls
HF: DIIS    :       0.48u       0.07s   0.640380w     11 calls
HF: Form C  :       0.27u       0.04s   0.158957w     11 calls
HF: Form D  :       0.00u       0.00s   0.005146w     11 calls

***********************************************************
