
Host: rich133-c32-20-r.pace.gatech.edu

Timers On : Mon Apr 23 21:42:13 2018
Timers Off: Mon Apr 23 21:43:13 2018

Wall Time:       60.00 seconds

V: Grid     :       0.81u       0.03s 0.82969300w      1 call
JK: (A|mn)  :       5.41u       0.00s   2.705371w      6 calls
JK: (A|Q)^-1/2:       1.33u       0.05s   1.049219w      6 calls
JK: (Q|mn)  :       1.68u       0.00s   1.677960w      6 calls
HF: Form H  :       0.01u       0.00s 0.00191300w      1 call
HF: Form S/X:       0.01u       0.00s 0.00932500w      1 call
HF: Guess   :       0.41u       0.04s 0.22055100w      1 call
SAD Guess   :       0.40u       0.04s 0.21794100w      1 call
JK: D       :       0.01u       0.00s   0.003617w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001552w     45 calls
JK: JK      :      13.55u       0.71s   7.418149w     45 calls
JK: J       :       0.82u       0.02s   0.428448w     46 calls
JK: J1      :       0.40u       0.00s   0.205046w     80 calls
JK: J2      :       0.41u       0.02s   0.220586w     80 calls
JK: K       :      12.28u       0.24s   6.540682w     46 calls
JK: K1      :       7.59u       0.00s   3.787198w     80 calls
JK: K2      :       4.69u       0.24s   2.752789w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000048w     45 calls
DIISManager::add_entry:       0.10u       0.01s   0.102996w     44 calls
DIISManager::extrapolate:       0.55u       0.11s   1.294385w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.50u       0.09s   1.230319w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001022w     43 calls
DIISManager::extrapolate: form new data:       0.05u       0.02s   0.062813w     43 calls
HF: Form G  :      58.88u       0.99s      50.88w     11 calls
RKS: Form V :      45.32u       0.28s      43.45w     11 calls
V: D        :       0.01u       0.00s   0.003345w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000730w     11 calls
V: V        :      45.31u       0.28s      43.45w     11 calls
Properties  :      29.91u       0.18s      28.48w   3201 calls
Points      :      21.61u       0.13s      20.70w   3201 calls
Functional  :       8.29u       0.07s   7.783241w   3201 calls
V_XC        :       7.08u       0.03s   7.164403w   3201 calls
LSDA        :       5.56u       0.02s   5.435344w   6402 calls
GGA         :       1.45u       0.00s   1.559081w   3201 calls
V: AO2USO   :       0.00u       0.00s   0.000019w     11 calls
HF: Form F  :       0.01u       0.00s   0.001469w     11 calls
HF: DIIS    :       0.72u       0.13s   1.429447w     11 calls
HF: Form C  :       0.19u       0.01s   0.102779w     11 calls
HF: Form D  :       0.00u       0.00s   0.003581w     11 calls

***********************************************************
