
Host: rich133-c34-13-r.pace.gatech.edu

Timers On : Mon Apr 23 21:44:40 2018
Timers Off: Mon Apr 23 21:45:33 2018

Wall Time:       53.00 seconds

V: Grid     :       0.76u       0.02s 0.78412400w      1 call
JK: (A|mn)  :       5.58u       0.00s   2.793947w      6 calls
JK: (A|Q)^-1/2:       1.35u       0.03s   1.068650w      6 calls
JK: (Q|mn)  :       1.49u       0.00s   1.487010w      6 calls
HF: Form H  :       0.00u       0.00s 0.00223800w      1 call
HF: Form S/X:       0.02u       0.00s 0.00849000w      1 call
HF: Guess   :       0.40u       0.02s 0.21368700w      1 call
SAD Guess   :       0.40u       0.02s 0.21117100w      1 call
JK: D       :       0.00u       0.00s   0.003463w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.001545w     45 calls
JK: JK      :      11.35u       0.74s   6.271943w     45 calls
JK: J       :       0.69u       0.05s   0.365218w     46 calls
JK: J1      :       0.31u       0.02s   0.173722w     80 calls
JK: J2      :       0.37u       0.03s   0.189004w     80 calls
JK: K       :      10.18u       0.27s   5.458202w     46 calls
JK: K1      :       5.58u       0.00s   2.799604w     80 calls
JK: K2      :       4.59u       0.27s   2.657927w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000050w     45 calls
DIISManager::add_entry:       0.37u       0.03s   1.070179w     44 calls
DIISManager::extrapolate:       0.68u       0.12s   2.255667w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.67u       0.11s   2.246090w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001011w     43 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.008338w     43 calls
HF: Form G  :      49.20u       1.00s      42.22w     11 calls
RKS: Form V :      37.87u       0.26s      35.95w     11 calls
V: D        :       0.02u       0.00s   0.003247w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000741w     11 calls
V: V        :      37.84u       0.26s      35.94w     11 calls
Properties  :      24.60u       0.15s      23.21w   3223 calls
Points      :      18.47u       0.10s      17.34w   3223 calls
Functional  :       7.99u       0.02s   7.357762w   3223 calls
V_XC        :       5.23u       0.08s   5.351552w   3223 calls
LSDA        :       3.99u       0.07s   4.138422w   6446 calls
GGA         :       1.18u       0.00s   1.095970w   3223 calls
V: AO2USO   :       0.00u       0.00s   0.000019w     11 calls
HF: Form F  :       0.00u       0.00s   0.001609w     11 calls
HF: DIIS    :       1.12u       0.17s   3.356953w     11 calls
HF: Form C  :       0.12u       0.00s   0.096909w     11 calls
HF: Form D  :       0.00u       0.00s   0.003331w     11 calls

***********************************************************
