
Host: iw-p33-31-r.pace.gatech.edu

Timers On : Mon Apr 23 21:29:21 2018
Timers Off: Mon Apr 23 21:30:40 2018

Wall Time:       79.00 seconds

V: Grid     :       1.12u       0.03s 1.15484000w      1 call
JK: (A|mn)  :       6.78u       0.00s   3.391972w      6 calls
JK: (A|Q)^-1/2:       1.70u       0.07s   1.321156w      6 calls
JK: (Q|mn)  :       1.76u       0.00s   1.758733w      6 calls
HF: Form H  :       0.00u       0.00s 0.00347600w      1 call
HF: Form S/X:       0.02u       0.00s 0.01049500w      1 call
HF: Guess   :       0.90u       0.06s 0.47587000w      1 call
SAD Guess   :       0.90u       0.06s 0.47271800w      1 call
JK: D       :       0.00u       0.00s   0.004464w     46 calls
JK: USO2AO  :       0.01u       0.00s   0.001860w     46 calls
JK: JK      :      16.01u       0.81s   8.947677w     46 calls
JK: J       :       0.82u       0.06s   0.444107w     47 calls
JK: J1      :       0.39u       0.03s   0.208681w     81 calls
JK: J2      :       0.41u       0.03s   0.232166w     81 calls
JK: K       :      14.61u       0.24s   7.949408w     47 calls
JK: K1      :       8.97u       0.01s   4.484921w     81 calls
JK: K2      :       5.64u       0.23s   3.463658w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000050w     46 calls
DIISManager::add_entry:       0.30u       0.03s   0.399582w     45 calls
DIISManager::extrapolate:       0.90u       0.13s   1.944200w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.85u       0.12s   1.892377w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001227w     44 calls
DIISManager::extrapolate: form new data:       0.05u       0.01s   0.050310w     44 calls
HF: Form G  :      75.01u       1.07s      65.85w     12 calls
RKS: Form V :      59.00u       0.25s      56.89w     12 calls
V: D        :       0.00u       0.00s   0.004286w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000836w     12 calls
V: V        :      59.00u       0.25s      56.88w     12 calls
Properties  :      38.39u       0.17s      37.15w   3540 calls
Points      :      28.99u       0.15s      27.88w   3540 calls
Functional  :      12.06u       0.02s      11.49w   3540 calls
V_XC        :       8.51u       0.06s   8.219413w   3540 calls
LSDA        :       6.55u       0.04s   6.154692w   7080 calls
GGA         :       1.68u       0.00s   1.842431w   3540 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     12 calls
HF: Form F  :       0.00u       0.00s   0.001835w     12 calls
HF: DIIS    :       1.26u       0.17s   2.384265w     12 calls
HF: Form C  :       0.22u       0.01s   0.136032w     12 calls
HF: Form D  :       0.01u       0.00s   0.004721w     12 calls

***********************************************************
