
Host: iw-k30-12.pace.gatech.edu

Timers On : Mon Apr 23 21:34:51 2018
Timers Off: Mon Apr 23 21:37:59 2018

Wall Time:      188.00 seconds

V: Grid     :       2.26u       0.04s 2.29459200w      1 call
JK: (A|mn)  :      18.03u       0.00s   9.024247w      6 calls
JK: (A|Q)^-1/2:       6.78u       0.10s   6.376052w      6 calls
JK: (Q|mn)  :       6.03u       0.00s   6.024128w      6 calls
HF: Form H  :       0.00u       0.00s 0.00915400w      1 call
HF: Form S/X:       0.06u       0.00s 0.03183200w      1 call
HF: Guess   :       0.92u       0.06s 0.48782300w      1 call
SAD Guess   :       0.91u       0.06s 0.48374100w      1 call
JK: D       :       0.02u       0.00s   0.009228w     45 calls
JK: USO2AO  :       0.00u       0.00s   0.002452w     45 calls
JK: JK      :      36.05u       1.06s      24.04w     45 calls
JK: J       :       1.65u       0.02s   1.461727w     46 calls
JK: J1      :       0.91u       0.02s   0.730228w     80 calls
JK: J2      :       0.74u       0.00s   0.724773w     80 calls
JK: K       :      31.41u       0.21s      20.31w     46 calls
JK: K1      :      19.94u       0.00s      10.79w     80 calls
JK: K2      :      11.47u       0.21s   9.517577w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000086w     45 calls
DIISManager::add_entry:       0.18u       0.02s   0.526221w     44 calls
DIISManager::extrapolate:       0.56u       0.06s   1.161251w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.52u       0.06s   1.139649w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001665w     43 calls
DIISManager::extrapolate: form new data:       0.04u       0.00s   0.019464w     43 calls
HF: Form G  :     171.49u       1.32s     157.64w     11 calls
RKS: Form V :     135.44u       0.26s     133.59w     11 calls
V: D        :       0.03u       0.00s   0.009548w     11 calls
V: USO2AO   :       0.02u       0.00s   0.001268w     11 calls
V: V        :     135.39u       0.26s     133.57w     11 calls
Properties  :      88.83u       0.16s      87.54w   3322 calls
Points      :      63.28u       0.11s      62.38w   3322 calls
Functional  :      19.25u       0.03s      18.87w   3322 calls
V_XC        :      27.23u       0.07s      27.09w   3322 calls
LSDA        :      21.03u       0.03s      21.05w   6644 calls
GGA         :       5.85u       0.03s   5.651573w   3322 calls
V: AO2USO   :       0.00u       0.00s   0.000032w     11 calls
HF: Form F  :       0.00u       0.00s   0.009225w     11 calls
HF: DIIS    :       1.00u       0.08s   1.820094w     11 calls
HF: Form C  :       0.69u       0.03s   0.471574w     11 calls
HF: Form D  :       0.01u       0.00s   0.008846w     11 calls

***********************************************************
