
Host: iw-c39-34-l.pace.gatech.edu

Timers On : Mon Apr 23 21:41:14 2018
Timers Off: Mon Apr 23 21:42:30 2018

Wall Time:       76.00 seconds

V: Grid     :       1.13u       0.02s 1.15611300w      1 call
JK: (A|mn)  :       6.68u       0.00s   3.336828w      6 calls
JK: (A|Q)^-1/2:       1.68u       0.08s   1.309365w      6 calls
JK: (Q|mn)  :       1.85u       0.00s   1.853786w      6 calls
HF: Form H  :       0.00u       0.00s 0.26979800w      1 call
HF: Form S/X:       0.01u       0.00s 0.01031500w      1 call
HF: Guess   :       0.88u       0.07s 0.47373100w      1 call
SAD Guess   :       0.87u       0.06s 0.47057000w      1 call
JK: D       :       0.02u       0.00s   0.004014w     45 calls
JK: USO2AO  :       0.01u       0.00s   0.001573w     45 calls
JK: JK      :      15.28u       0.77s   8.487621w     45 calls
JK: J       :       0.79u       0.07s   0.421377w     46 calls
JK: J1      :       0.37u       0.02s   0.201566w     80 calls
JK: J2      :       0.42u       0.05s   0.216635w     80 calls
JK: K       :      13.99u       0.28s   7.591152w     46 calls
JK: K1      :       8.91u       0.00s   4.472375w     80 calls
JK: K2      :       5.08u       0.28s   3.118026w     80 calls
JK: AO2USO  :       0.01u       0.00s   0.000052w     45 calls
DIISManager::add_entry:       0.07u       0.01s   0.084314w     44 calls
DIISManager::extrapolate:       0.61u       0.10s   1.764923w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.60u       0.10s   1.754527w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001169w     43 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.008956w     43 calls
HF: Form G  :      72.48u       1.09s      63.76w     11 calls
RKS: Form V :      57.16u       0.32s      55.27w     11 calls
V: D        :       0.00u       0.00s   0.003682w     11 calls
V: USO2AO   :       0.00u       0.00s   0.000711w     11 calls
V: V        :      57.16u       0.32s      55.26w     11 calls
Properties  :      37.24u       0.20s      36.14w   3278 calls
Points      :      27.68u       0.15s      26.86w   3278 calls
Functional  :      10.98u       0.04s      10.55w   3278 calls
V_XC        :       8.88u       0.07s   8.541936w   3278 calls
LSDA        :       6.73u       0.04s   6.471443w   6556 calls
GGA         :       1.93u       0.00s   1.846865w   3278 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     11 calls
HF: Form F  :       0.00u       0.00s   0.001588w     11 calls
HF: DIIS    :       0.75u       0.11s   1.885223w     11 calls
HF: Form C  :       0.20u       0.02s   0.121426w     11 calls
HF: Form D  :       0.01u       0.00s   0.004062w     11 calls

***********************************************************
