
Host: iw-c39-34-r.pace.gatech.edu

Timers On : Mon Apr 23 19:12:50 2018
Timers Off: Mon Apr 23 19:14:06 2018

Wall Time:       76.00 seconds

V: Grid     :       1.13u       0.02s 1.15310700w      1 call
JK: (A|mn)  :       6.73u       0.00s   3.366111w      6 calls
JK: (A|Q)^-1/2:       1.68u       0.06s   1.298551w      6 calls
JK: (Q|mn)  :       1.84u       0.00s   1.837541w      6 calls
HF: Form H  :       0.00u       0.00s 0.00217500w      1 call
HF: Form S/X:       0.02u       0.00s 0.01018600w      1 call
HF: Guess   :       0.89u       0.06s 0.47077200w      1 call
SAD Guess   :       0.87u       0.06s 0.46764400w      1 call
JK: D       :       0.01u       0.00s   0.004330w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001784w     46 calls
JK: JK      :      15.48u       0.79s   8.664961w     46 calls
JK: J       :       0.80u       0.06s   0.438459w     47 calls
JK: J1      :       0.41u       0.03s   0.207940w     81 calls
JK: J2      :       0.39u       0.03s   0.227237w     81 calls
JK: K       :      14.09u       0.24s   7.677800w     47 calls
JK: K1      :       8.61u       0.00s   4.294258w     81 calls
JK: K2      :       5.48u       0.24s   3.382729w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000053w     46 calls
DIISManager::add_entry:       0.00u       0.01s   0.011572w     45 calls
DIISManager::extrapolate:       0.80u       0.12s   1.937665w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.79u       0.11s   1.926478w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001206w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.009724w     44 calls
HF: Form G  :      72.33u       1.09s      63.48w     12 calls
RKS: Form V :      56.82u       0.30s      54.81w     12 calls
V: D        :       0.01u       0.00s   0.004076w     12 calls
V: USO2AO   :       0.01u       0.00s   0.000824w     12 calls
V: V        :      56.78u       0.30s      54.80w     12 calls
Properties  :      37.09u       0.16s      35.46w   3492 calls
Points      :      28.19u       0.14s      26.75w   3492 calls
Functional  :      11.59u       0.06s      11.43w   3492 calls
V_XC        :       8.08u       0.07s   7.869581w   3492 calls
LSDA        :       6.02u       0.06s   5.953249w   6984 calls
GGA         :       1.85u       0.00s   1.710323w   3492 calls
V: AO2USO   :       0.00u       0.00s   0.000024w     12 calls
HF: Form F  :       0.00u       0.00s   0.001761w     12 calls
HF: DIIS    :       0.89u       0.13s   1.989119w     12 calls
HF: Form C  :       0.21u       0.02s   0.133987w     12 calls
HF: Form D  :       0.02u       0.00s   0.004378w     12 calls

***********************************************************

Host: iw-c39-34-l.pace.gatech.edu

Timers On : Mon Apr 23 21:28:25 2018
Timers Off: Mon Apr 23 21:29:42 2018

Wall Time:       77.00 seconds

V: Grid     :       1.13u       0.03s 1.15959700w      1 call
JK: (A|mn)  :       6.83u       0.01s   3.419983w      6 calls
JK: (A|Q)^-1/2:       1.66u       0.07s   1.287410w      6 calls
JK: (Q|mn)  :       1.81u       0.00s   1.815267w      6 calls
HF: Form H  :       0.00u       0.00s 0.00214500w      1 call
HF: Form S/X:       0.03u       0.00s 0.01026600w      1 call
HF: Guess   :       0.89u       0.05s 0.47150700w      1 call
SAD Guess   :       0.89u       0.05s 0.46834600w      1 call
JK: D       :       0.01u       0.00s   0.004399w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001668w     46 calls
JK: JK      :      15.62u       0.85s   8.729928w     46 calls
JK: J       :       0.83u       0.04s   0.427048w     47 calls
JK: J1      :       0.39u       0.01s   0.203661w     81 calls
JK: J2      :       0.44u       0.03s   0.220103w     81 calls
JK: K       :      14.30u       0.29s   7.780794w     47 calls
JK: K1      :       8.80u       0.00s   4.406516w     81 calls
JK: K2      :       5.50u       0.29s   3.373500w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000049w     46 calls
DIISManager::add_entry:       0.21u       0.03s   0.423257w     45 calls
DIISManager::extrapolate:       0.87u       0.10s   2.133248w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.86u       0.09s   2.122056w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001229w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.009689w     44 calls
HF: Form G  :      73.41u       1.13s      64.41w     12 calls
RKS: Form V :      57.78u       0.28s      55.67w     12 calls
V: D        :       0.02u       0.00s   0.004020w     12 calls
V: USO2AO   :       0.02u       0.00s   0.000812w     12 calls
V: V        :      57.74u       0.28s      55.66w     12 calls
Properties  :      36.91u       0.13s      35.93w   3492 calls
Points      :      27.26u       0.12s      26.71w   3492 calls
Functional  :      12.05u       0.09s      11.49w   3492 calls
V_XC        :       8.74u       0.02s   8.212640w   3492 calls
LSDA        :       6.43u       0.01s   6.104362w   6984 calls
GGA         :       2.00u       0.01s   1.888895w   3492 calls
V: AO2USO   :       0.00u       0.00s   0.000023w     12 calls
HF: Form F  :       0.00u       0.00s   0.001698w     12 calls
HF: DIIS    :       1.15u       0.13s   2.596113w     12 calls
HF: Form C  :       0.22u       0.01s   0.131019w     12 calls
HF: Form D  :       0.00u       0.00s   0.004418w     12 calls

***********************************************************
