
Host: iw-h43-28.pace.gatech.edu

Timers On : Mon Apr 23 21:28:54 2018
Timers Off: Mon Apr 23 21:31:56 2018

Wall Time:      182.00 seconds

V: Grid     :       1.95u       0.04s 1.98620500w      1 call
JK: (A|mn)  :      17.58u       0.00s   8.801697w      6 calls
JK: (A|Q)^-1/2:       5.85u       0.08s   5.454893w      6 calls
JK: (Q|mn)  :       4.15u       0.00s   4.149208w      6 calls
HF: Form H  :       0.00u       0.00s 0.00405600w      1 call
HF: Form S/X:       0.08u       0.00s 0.03981000w      1 call
HF: Guess   :       0.84u       0.06s 0.45023300w      1 call
SAD Guess   :       0.84u       0.06s 0.44664000w      1 call
JK: D       :       0.03u       0.00s   0.015459w     50 calls
JK: USO2AO  :       0.00u       0.00s   0.003093w     50 calls
JK: JK      :      47.00u       1.37s      28.18w     50 calls
JK: J       :       1.81u       0.17s   0.995722w     51 calls
JK: J1      :       0.98u       0.08s   0.517630w     86 calls
JK: J2      :       0.81u       0.09s   0.471178w     86 calls
JK: K       :      43.04u       0.51s      25.75w     51 calls
JK: K1      :      29.37u       0.01s      14.69w     86 calls
JK: K2      :      13.66u       0.50s      11.06w     86 calls
JK: AO2USO  :       0.00u       0.00s   0.000088w     50 calls
DIISManager::add_entry:       0.09u       0.03s   0.097054w     49 calls
DIISManager::extrapolate:       0.74u       0.17s   2.434915w     48 calls
DIISManager::extrapolate: bMatrix setup:       0.69u       0.13s   2.398279w     48 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.002282w     48 calls
DIISManager::extrapolate: form new data:       0.05u       0.04s   0.033780w     48 calls
HF: Form G  :     175.43u       1.80s     154.20w     15 calls
RKS: Form V :     128.43u       0.44s     126.00w     15 calls
V: D        :       0.03u       0.00s   0.014642w     15 calls
V: USO2AO   :       0.00u       0.00s   0.001584w     15 calls
V: V        :     128.39u       0.44s     125.98w     15 calls
Properties  :      77.05u       0.28s      75.37w   4380 calls
Points      :      51.81u       0.18s      50.31w   4380 calls
Functional  :      23.16u       0.05s      23.12w   4380 calls
V_XC        :      28.10u       0.11s      27.44w   4380 calls
LSDA        :      22.69u       0.09s      22.15w   8760 calls
GGA         :       4.99u       0.01s   4.888444w   4380 calls
V: AO2USO   :       0.00u       0.00s   0.000036w     15 calls
HF: Form F  :       0.00u       0.00s   0.003711w     15 calls
HF: DIIS    :       1.15u       0.22s   2.698406w     15 calls
HF: Form C  :       0.95u       0.08s   0.591478w     15 calls
HF: Form D  :       0.03u       0.00s   0.013177w     15 calls

***********************************************************
