
Host: rich133-b14-12-l.pace.gatech.edu

Timers On : Mon Apr 23 21:58:57 2018
Timers Off: Mon Apr 23 22:00:24 2018

Wall Time:       87.00 seconds

V: Grid     :       1.19u       0.03s 1.21522900w      1 call
JK: (A|mn)  :       7.49u       0.00s   3.747701w      6 calls
JK: (A|Q)^-1/2:       2.30u       0.05s   1.866848w      6 calls
JK: (Q|mn)  :       2.82u       0.00s   2.826859w      6 calls
HF: Form H  :       0.00u       0.00s 0.01656100w      1 call
HF: Form S/X:       0.03u       0.00s 0.01548400w      1 call
HF: Guess   :       1.11u       0.05s 0.57750100w      1 call
SAD Guess   :       1.10u       0.05s 0.57453100w      1 call
JK: D       :       0.02u       0.00s   0.005584w     47 calls
JK: USO2AO  :       0.01u       0.00s   0.001348w     47 calls
JK: JK      :      20.54u       0.72s      11.99w     47 calls
JK: J       :       0.71u       0.06s   0.402168w     48 calls
JK: J1      :       0.33u       0.03s   0.191459w     83 calls
JK: J2      :       0.38u       0.03s   0.207613w     83 calls
JK: K       :      19.02u       0.23s      10.97w     48 calls
JK: K1      :      11.73u       0.01s   5.866749w     83 calls
JK: K2      :       7.29u       0.22s   5.102702w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000042w     47 calls
DIISManager::add_entry:       0.01u       0.01s   0.017944w     46 calls
DIISManager::extrapolate:       0.41u       0.06s   1.815946w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.40u       0.05s   1.804469w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001506w     45 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.009686w     45 calls
HF: Form G  :      82.67u       1.06s      72.11w     12 calls
RKS: Form V :      62.11u       0.34s      60.11w     12 calls
V: D        :       0.00u       0.00s   0.005321w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000614w     12 calls
V: V        :      62.11u       0.33s      60.10w     12 calls
Properties  :      38.17u       0.22s      37.13w   3564 calls
Points      :      25.98u       0.16s      25.35w   3564 calls
Functional  :      11.65u       0.03s      11.32w   3564 calls
V_XC        :      12.26u       0.07s      11.62w   3564 calls
LSDA        :       9.73u       0.05s   9.151627w   7128 calls
GGA         :       2.30u       0.01s   2.258811w   3564 calls
V: AO2USO   :       0.00u       0.00s   0.000018w     12 calls
HF: Form F  :       0.01u       0.00s   0.001785w     12 calls
HF: DIIS    :       0.53u       0.08s   1.889476w     12 calls
HF: Form C  :       0.30u       0.02s   0.173342w     12 calls
HF: Form D  :       0.01u       0.00s   0.005586w     12 calls

***********************************************************
