
Host: iw-h43-28.pace.gatech.edu

Timers On : Mon Apr 23 21:59:28 2018
Timers Off: Mon Apr 23 22:01:46 2018

Wall Time:      138.00 seconds

V: Grid     :       2.13u       0.04s 2.16357100w      1 call
JK: (A|mn)  :      17.50u       0.00s   8.747081w      6 calls
JK: (A|Q)^-1/2:       5.18u       0.05s   4.805074w      6 calls
JK: (Q|mn)  :       3.90u       0.00s   3.898053w      6 calls
HF: Form H  :       0.00u       0.00s 0.00351800w      1 call
HF: Form S/X:       0.07u       0.01s 0.03698100w      1 call
HF: Guess   :       0.82u       0.06s 0.44255400w      1 call
SAD Guess   :       0.81u       0.06s 0.43909500w      1 call
JK: D       :       0.05u       0.00s   0.011690w     47 calls
JK: USO2AO  :       0.00u       0.00s   0.002003w     47 calls
JK: JK      :      34.51u       0.98s      20.73w     47 calls
JK: J       :       1.12u       0.10s   0.622835w     48 calls
JK: J1      :       0.60u       0.06s   0.339730w     83 calls
JK: J2      :       0.51u       0.04s   0.278550w     83 calls
JK: K       :      31.98u       0.36s      19.15w     48 calls
JK: K1      :      21.37u       0.00s      10.70w     83 calls
JK: K2      :      10.61u       0.36s   8.442568w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000073w     47 calls
DIISManager::add_entry:       0.33u       0.07s   0.427777w     46 calls
DIISManager::extrapolate:       0.09u       0.03s   0.686172w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.06u       0.02s   0.664116w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001752w     45 calls
DIISManager::extrapolate: form new data:       0.02u       0.01s   0.019828w     45 calls
HF: Form G  :     127.76u       1.41s     112.09w     12 calls
RKS: Form V :      93.22u       0.44s      91.35w     12 calls
V: D        :       0.03u       0.00s   0.011284w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000983w     12 calls
V: V        :      93.19u       0.44s      91.34w     12 calls
Properties  :      55.85u       0.25s      54.16w   3540 calls
Points      :      38.01u       0.18s      36.89w   3540 calls
Functional  :      17.85u       0.06s      18.23w   3540 calls
V_XC        :      19.45u       0.13s      18.92w   3540 calls
LSDA        :      16.12u       0.10s      15.49w   7080 calls
GGA         :       3.00u       0.01s   3.154875w   3540 calls
V: AO2USO   :       0.00u       0.00s   0.000026w     12 calls
HF: Form F  :       0.00u       0.00s   0.002262w     12 calls
HF: DIIS    :       0.65u       0.13s   1.238727w     12 calls
HF: Form C  :       0.81u       0.07s   0.467272w     12 calls
HF: Form D  :       0.04u       0.00s   0.010116w     12 calls

***********************************************************
