
Host: rich133-c32-27-r.pace.gatech.edu

Timers On : Mon Apr 23 21:57:44 2018
Timers Off: Mon Apr 23 21:58:45 2018

Wall Time:       61.00 seconds

V: Grid     :       0.81u       0.03s 0.83552700w      1 call
JK: (A|mn)  :       5.45u       0.00s   2.726977w      6 calls
JK: (A|Q)^-1/2:       1.30u       0.04s   1.056689w      6 calls
JK: (Q|mn)  :       1.55u       0.00s   1.554768w      6 calls
HF: Form H  :       0.01u       0.00s 0.02220000w      1 call
HF: Form S/X:       0.01u       0.00s 0.00905300w      1 call
HF: Guess   :       0.41u       0.03s 0.21966900w      1 call
SAD Guess   :       0.40u       0.03s 0.21699100w      1 call
JK: D       :       0.00u       0.00s   0.003859w     46 calls
JK: USO2AO  :       0.02u       0.00s   0.001672w     46 calls
JK: JK      :      13.44u       0.83s   7.396996w     46 calls
JK: J       :       0.87u       0.09s   0.463837w     47 calls
JK: J1      :       0.44u       0.03s   0.220834w     81 calls
JK: J2      :       0.42u       0.06s   0.240124w     81 calls
JK: K       :      12.07u       0.31s   6.449746w     47 calls
JK: K1      :       6.94u       0.00s   3.463122w     81 calls
JK: K2      :       5.12u       0.31s   2.985878w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000053w     46 calls
DIISManager::add_entry:       0.17u       0.03s   0.174612w     45 calls
DIISManager::extrapolate:       0.54u       0.07s   1.383740w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.36u       0.04s   1.064704w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000997w     44 calls
DIISManager::extrapolate: form new data:       0.18u       0.03s   0.317804w     44 calls
HF: Form G  :      58.03u       1.13s      49.88w     12 calls
RKS: Form V :      44.59u       0.29s      42.47w     12 calls
V: D        :       0.01u       0.00s   0.003769w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000774w     12 calls
V: V        :      44.58u       0.29s      42.47w     12 calls
Properties  :      29.26u       0.15s      27.66w   3504 calls
Points      :      21.95u       0.10s      20.54w   3504 calls
Functional  :       8.36u       0.06s   8.314575w   3504 calls
V_XC        :       6.91u       0.06s   6.466141w   3504 calls
LSDA        :       5.18u       0.04s   4.988443w   7008 calls
GGA         :       1.53u       0.01s   1.337442w   3504 calls
V: AO2USO   :       0.00u       0.00s   0.000021w     12 calls
HF: Form F  :       0.00u       0.00s   0.001673w     12 calls
HF: DIIS    :       0.78u       0.10s   1.593601w     12 calls
HF: Form C  :       0.20u       0.01s   0.110664w     12 calls
HF: Form D  :       0.00u       0.00s   0.003993w     12 calls

***********************************************************
