
Host: iw-h43-28.pace.gatech.edu

Timers On : Mon Apr 23 22:10:24 2018
Timers Off: Mon Apr 23 22:12:42 2018

Wall Time:      138.00 seconds

V: Grid     :       2.06u       0.04s 2.08646500w      1 call
JK: (A|mn)  :      17.48u       0.00s   8.741263w      6 calls
JK: (A|Q)^-1/2:       5.15u       0.10s   4.792846w      6 calls
JK: (Q|mn)  :       3.79u       0.00s   3.786024w      6 calls
HF: Form H  :       0.00u       0.00s 0.00589700w      1 call
HF: Form S/X:       0.07u       0.01s 0.03922100w      1 call
HF: Guess   :       0.84u       0.06s 0.45101200w      1 call
SAD Guess   :       0.83u       0.06s 0.44751300w      1 call
JK: D       :       0.00u       0.00s   0.011825w     47 calls
JK: USO2AO  :       0.01u       0.00s   0.002110w     47 calls
JK: JK      :      34.07u       1.06s      20.61w     47 calls
JK: J       :       1.12u       0.11s   0.621997w     48 calls
JK: J1      :       0.60u       0.06s   0.332462w     83 calls
JK: J2      :       0.52u       0.05s   0.284950w     83 calls
JK: K       :      31.55u       0.37s      18.99w     48 calls
JK: K1      :      20.80u       0.00s      10.42w     83 calls
JK: K2      :      10.74u       0.37s   8.569106w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000072w     47 calls
DIISManager::add_entry:       0.17u       0.04s   0.479799w     46 calls
DIISManager::extrapolate:       0.84u       0.16s   2.054069w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.81u       0.11s   2.006113w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001823w     45 calls
DIISManager::extrapolate: form new data:       0.03u       0.05s   0.045677w     45 calls
HF: Form G  :     126.76u       1.50s     111.45w     12 calls
RKS: Form V :      92.69u       0.44s      90.83w     12 calls
V: D        :       0.00u       0.01s   0.011200w     12 calls
V: USO2AO   :       0.00u       0.00s   0.001004w     12 calls
V: V        :      92.69u       0.43s      90.82w     12 calls
Properties  :      54.16u       0.29s      53.15w   3444 calls
Points      :      36.21u       0.21s      35.57w   3444 calls
Functional  :      18.68u       0.04s      18.33w   3444 calls
V_XC        :      19.78u       0.10s      19.30w   3444 calls
LSDA        :      16.18u       0.07s      15.78w   6888 calls
GGA         :       3.30u       0.02s   3.245882w   3444 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     12 calls
HF: Form F  :       0.01u       0.00s   0.002409w     12 calls
HF: DIIS    :       1.24u       0.23s   2.658477w     12 calls
HF: Form C  :       0.70u       0.04s   0.437420w     12 calls
HF: Form D  :       0.01u       0.00s   0.009131w     12 calls

***********************************************************
