
Host: iw-k30-12.pace.gatech.edu

Timers On : Mon Apr 23 21:59:29 2018
Timers Off: Mon Apr 23 22:02:11 2018

Wall Time:      162.00 seconds

V: Grid     :       2.33u       0.05s 2.37589600w      1 call
JK: (A|mn)  :      16.87u       0.00s   9.076866w      6 calls
JK: (A|Q)^-1/2:       6.42u       0.07s   6.149556w      6 calls
JK: (Q|mn)  :       4.89u       0.00s   4.892005w      6 calls
HF: Form H  :       0.01u       0.00s 0.01391900w      1 call
HF: Form S/X:       0.05u       0.00s 0.05836200w      1 call
HF: Guess   :       0.93u       0.06s 0.88477600w      1 call
SAD Guess   :       0.92u       0.06s 0.87476800w      1 call
JK: D       :       0.00u       0.00s   0.008861w     45 calls
JK: USO2AO  :       0.01u       0.00s   0.003083w     45 calls
JK: JK      :      33.82u       1.08s      27.18w     45 calls
JK: J       :       1.32u       0.02s   1.285936w     46 calls
JK: J1      :       0.66u       0.01s   0.650772w     80 calls
JK: J2      :       0.64u       0.00s   0.629594w     80 calls
JK: K       :      29.94u       0.14s      23.19w     46 calls
JK: K1      :      18.15u       0.00s      12.59w     80 calls
JK: K2      :      11.78u       0.14s      10.60w     80 calls
JK: AO2USO  :       0.00u       0.00s   0.000082w     45 calls
DIISManager::add_entry:       0.23u       0.04s   0.247961w     44 calls
DIISManager::extrapolate:       0.51u       0.08s   0.745083w     43 calls
DIISManager::extrapolate: bMatrix setup:       0.51u       0.06s   0.725939w     43 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001626w     43 calls
DIISManager::extrapolate: form new data:       0.00u       0.02s   0.017030w     43 calls
HF: Form G  :     141.69u       1.32s     134.14w     11 calls
RKS: Form V :     107.87u       0.25s     106.96w     11 calls
V: D        :       0.00u       0.00s   0.008627w     11 calls
V: USO2AO   :       0.00u       0.00s   0.001105w     11 calls
V: V        :     107.84u       0.24s     106.90w     11 calls
Properties  :      66.06u       0.13s      65.54w   3223 calls
Points      :      45.11u       0.11s      44.74w   3223 calls
Functional  :      18.71u       0.03s      18.54w   3223 calls
V_XC        :      22.99u       0.06s      22.78w   3223 calls
LSDA        :      17.97u       0.02s      17.89w   6446 calls
GGA         :       4.73u       0.03s   4.571644w   3223 calls
V: AO2USO   :       0.00u       0.00s   0.000030w     11 calls
HF: Form F  :       0.03u       0.00s   0.038497w     11 calls
HF: DIIS    :       0.98u       0.13s   1.190220w     11 calls
HF: Form C  :       0.63u       0.00s   0.494794w     11 calls
HF: Form D  :       0.02u       0.00s   0.008119w     11 calls

***********************************************************
