
Host: iw-k30-12.pace.gatech.edu

Timers On : Mon Apr 23 21:28:58 2018
Timers Off: Mon Apr 23 21:34:51 2018

Wall Time:      353.00 seconds

V: Grid     :       2.50u       0.08s 2.57946600w      1 call
JK: (A|mn)  :      20.71u       0.00s      10.38w      6 calls
JK: (A|Q)^-1/2:       7.48u       0.11s   7.020955w      6 calls
JK: (Q|mn)  :       7.24u       0.00s   7.249259w      6 calls
HF: Form H  :       0.01u       0.00s 0.00474100w      1 call
HF: Form S/X:       0.09u       0.01s 0.04956900w      1 call
HF: Guess   :       1.19u       0.09s 0.64274900w      1 call
SAD Guess   :       1.18u       0.09s 0.63567400w      1 call
JK: D       :       0.03u       0.00s   0.022287w     47 calls
JK: USO2AO  :       0.01u       0.01s   0.010981w     47 calls
JK: JK      :     116.99u       3.21s      72.15w     47 calls
JK: J       :       5.71u       0.00s   5.691159w     48 calls
JK: J1      :       2.92u       0.00s   2.909622w     83 calls
JK: J2      :       2.76u       0.00s   2.754108w     83 calls
JK: K       :     104.51u       0.47s      59.35w     48 calls
JK: K1      :      86.53u       0.06s      43.35w     83 calls
JK: K2      :      17.96u       0.41s      15.99w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000133w     47 calls
DIISManager::add_entry:       0.06u       0.01s   0.040076w     46 calls
DIISManager::extrapolate:       0.25u       0.11s   0.921666w     45 calls
DIISManager::extrapolate: bMatrix setup:       0.19u       0.08s   0.874894w     45 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.01u       0.00s   0.002847w     45 calls
DIISManager::extrapolate: form new data:       0.05u       0.03s   0.043089w     45 calls
HF: Form G  :     362.79u       3.74s     316.21w     12 calls
RKS: Form V :     245.77u       0.52s     244.02w     12 calls
V: D        :       0.03u       0.01s   0.021698w     12 calls
V: USO2AO   :       0.02u       0.00s   0.005201w     12 calls
V: V        :     245.68u       0.50s     243.98w     12 calls
Properties  :     163.05u       0.37s     161.47w   3552 calls
Points      :     107.11u       0.26s     106.11w   3552 calls
Functional  :      20.77u       0.01s      20.55w   3552 calls
V_XC        :      61.74u       0.10s      61.87w   3552 calls
LSDA        :      41.06u       0.03s      41.41w   7104 calls
GGA         :      19.14u       0.04s      19.01w   3552 calls
V: AO2USO   :       0.00u       0.00s   0.000055w     12 calls
HF: Form F  :       0.01u       0.00s   0.009812w     12 calls
HF: DIIS    :       0.69u       0.14s   1.158616w     12 calls
HF: Form C  :       1.18u       0.07s   0.643768w     12 calls
HF: Form D  :       0.05u       0.01s   0.021314w     12 calls

***********************************************************
