
Host: rich133-c34-26-r.pace.gatech.edu

Timers On : Mon Apr 23 22:01:16 2018
Timers Off: Mon Apr 23 22:02:23 2018

Wall Time:       67.00 seconds

V: Grid     :       0.81u       0.02s 0.83178100w      1 call
JK: (A|mn)  :       5.47u       0.00s   2.735281w      6 calls
JK: (A|Q)^-1/2:       1.33u       0.08s   1.099444w      6 calls
JK: (Q|mn)  :       1.62u       0.00s   1.617415w      6 calls
HF: Form H  :       0.00u       0.00s 0.44152000w      1 call
HF: Form S/X:       0.02u       0.00s 0.00961400w      1 call
HF: Guess   :       0.41u       0.03s 0.22057200w      1 call
SAD Guess   :       0.40u       0.03s 0.21796100w      1 call
JK: D       :       0.03u       0.00s   0.003879w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001671w     46 calls
JK: JK      :      13.85u       0.78s   7.612918w     46 calls
JK: J       :       0.93u       0.06s   0.509437w     47 calls
JK: J1      :       0.45u       0.03s   0.243289w     81 calls
JK: J2      :       0.48u       0.03s   0.263302w     81 calls
JK: K       :      12.40u       0.24s   6.609920w     47 calls
JK: K1      :       7.20u       0.01s   3.603571w     81 calls
JK: K2      :       5.20u       0.23s   3.005591w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000046w     46 calls
DIISManager::add_entry:       0.18u       0.03s   0.236906w     45 calls
DIISManager::extrapolate:       1.40u       0.13s   5.837186w     44 calls
DIISManager::extrapolate: bMatrix setup:       1.10u       0.11s   3.058730w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001084w     44 calls
DIISManager::extrapolate: form new data:       0.30u       0.02s   2.777135w     44 calls
HF: Form G  :      61.03u       1.08s      52.65w     12 calls
RKS: Form V :      47.15u       0.30s      45.03w     12 calls
V: D        :       0.00u       0.00s   0.003672w     12 calls
V: USO2AO   :       0.00u       0.00s   0.000775w     12 calls
V: V        :      47.13u       0.30s      45.02w     12 calls
Properties  :      30.87u       0.17s      29.35w   3528 calls
Points      :      22.71u       0.14s      21.50w   3528 calls
Functional  :       8.60u       0.02s   8.512330w   3528 calls
V_XC        :       7.59u       0.10s   7.137975w   3528 calls
LSDA        :       5.94u       0.07s   5.413319w   7056 calls
GGA         :       1.50u       0.02s   1.556826w   3528 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     12 calls
HF: Form F  :       0.01u       0.00s   0.001590w     12 calls
HF: DIIS    :       1.65u       0.17s   6.109987w     12 calls
HF: Form C  :       0.16u       0.02s   0.112645w     12 calls
HF: Form D  :       0.00u       0.00s   0.003898w     12 calls

***********************************************************
