
Host: rich133-c34-16-r.pace.gatech.edu

Timers On : Mon Apr 23 21:35:33 2018
Timers Off: Mon Apr 23 21:36:42 2018

Wall Time:       69.00 seconds

V: Grid     :       0.73u       0.02s 0.75640400w      1 call
JK: (A|mn)  :       5.42u       0.00s   2.711745w      6 calls
JK: (A|Q)^-1/2:       1.26u       0.04s   0.979260w      6 calls
JK: (Q|mn)  :       1.45u       0.00s   1.447915w      6 calls
HF: Form H  :       0.01u       0.00s 0.00222500w      1 call
HF: Form S/X:       0.01u       0.00s 0.00996100w      1 call
HF: Guess   :       0.41u       0.02s 0.21367100w      1 call
SAD Guess   :       0.40u       0.02s 0.21092500w      1 call
JK: D       :       0.00u       0.00s   0.004379w     48 calls
JK: USO2AO  :       0.01u       0.00s   0.001972w     48 calls
JK: JK      :      15.94u       0.91s   8.721767w     48 calls
JK: J       :       0.94u       0.07s   0.489075w     49 calls
JK: J1      :       0.43u       0.06s   0.233276w     83 calls
JK: J2      :       0.50u       0.01s   0.252565w     83 calls
JK: K       :      14.38u       0.32s   7.648958w     49 calls
JK: K1      :       8.55u       0.01s   4.283233w     83 calls
JK: K2      :       5.83u       0.31s   3.364951w     83 calls
JK: AO2USO  :       0.00u       0.00s   0.000049w     48 calls
DIISManager::add_entry:       0.19u       0.03s   0.238521w     47 calls
DIISManager::extrapolate:       0.65u       0.13s   2.747800w     46 calls
DIISManager::extrapolate: bMatrix setup:       0.64u       0.13s   2.735043w     46 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001211w     46 calls
DIISManager::extrapolate: form new data:       0.01u       0.00s   0.011302w     46 calls
HF: Form G  :      67.63u       1.24s      57.98w     14 calls
RKS: Form V :      51.68u       0.33s      49.25w     14 calls
V: D        :       0.00u       0.00s   0.004219w     14 calls
V: USO2AO   :       0.00u       0.00s   0.000932w     14 calls
V: V        :      51.67u       0.33s      49.25w     14 calls
Properties  :      33.15u       0.20s      31.79w   4130 calls
Points      :      24.32u       0.15s      23.16w   4130 calls
Functional  :      10.22u       0.06s   9.581214w   4130 calls
V_XC        :       8.25u       0.06s   7.842309w   4130 calls
LSDA        :       6.29u       0.02s   5.854139w   8260 calls
GGA         :       1.79u       0.03s   1.811091w   4130 calls
V: AO2USO   :       0.00u       0.00s   0.000022w     14 calls
HF: Form F  :       0.00u       0.00s   0.002097w     14 calls
HF: DIIS    :       0.91u       0.16s   3.026908w     14 calls
HF: Form C  :       0.23u       0.01s   0.129256w     14 calls
HF: Form D  :       0.00u       0.00s   0.004525w     14 calls

***********************************************************
