
Host: iw-c39-33-l.pace.gatech.edu

Timers On : Mon Apr 23 22:13:12 2018
Timers Off: Mon Apr 23 22:14:36 2018

Wall Time:       84.00 seconds

V: Grid     :       1.14u       0.03s 1.16860600w      1 call
JK: (A|mn)  :       6.88u       0.00s   3.435591w      6 calls
JK: (A|Q)^-1/2:       1.68u       0.08s   1.312177w      6 calls
JK: (Q|mn)  :       1.80u       0.00s   1.797686w      6 calls
HF: Form H  :       0.00u       0.00s 0.00246600w      1 call
HF: Form S/X:       0.03u       0.00s 0.01134000w      1 call
HF: Guess   :       0.87u       0.07s 0.47531600w      1 call
SAD Guess   :       0.87u       0.07s 0.47204200w      1 call
JK: D       :       0.01u       0.00s   0.004269w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001647w     46 calls
JK: JK      :      17.67u       0.94s   9.837462w     46 calls
JK: J       :       0.85u       0.08s   0.467644w     47 calls
JK: J1      :       0.43u       0.03s   0.220583w     81 calls
JK: J2      :       0.41u       0.05s   0.243428w     81 calls
JK: K       :      16.35u       0.33s   8.861703w     47 calls
JK: K1      :      10.91u       0.00s   5.452942w     81 calls
JK: K2      :       5.44u       0.33s   3.407936w     81 calls
JK: AO2USO  :       0.00u       0.00s   0.000060w     46 calls
DIISManager::add_entry:       0.32u       0.07s   1.658724w     45 calls
DIISManager::extrapolate:       0.60u       0.14s   2.211915w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.59u       0.13s   2.199821w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001403w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.010385w     44 calls
HF: Form G  :      79.53u       1.32s      69.73w     12 calls
RKS: Form V :      61.86u       0.38s      59.88w     12 calls
V: D        :       0.01u       0.00s   0.004089w     12 calls
V: USO2AO   :       0.01u       0.00s   0.000766w     12 calls
V: V        :      61.83u       0.38s      59.88w     12 calls
Properties  :      39.89u       0.26s      38.55w   3504 calls
Points      :      29.58u       0.21s      28.38w   3504 calls
Functional  :      12.36u       0.06s      11.92w   3504 calls
V_XC        :       9.54u       0.05s   9.379099w   3504 calls
LSDA        :       6.80u       0.01s   6.818912w   7008 calls
GGA         :       2.48u       0.02s   2.310718w   3504 calls
V: AO2USO   :       0.00u       0.00s   0.000024w     12 calls
HF: Form F  :       0.01u       0.00s   0.001825w     12 calls
HF: DIIS    :       0.99u       0.23s   3.912676w     12 calls
HF: Form C  :       0.21u       0.00s   0.134202w     12 calls
HF: Form D  :       0.00u       0.00s   0.004692w     12 calls

***********************************************************
