
Host: iw-h43-28.pace.gatech.edu

Timers On : Mon Apr 23 21:28:54 2018
Timers Off: Mon Apr 23 21:31:12 2018

Wall Time:      138.00 seconds

V: Grid     :       1.95u       0.03s 1.98103200w      1 call
JK: (A|mn)  :      17.66u       0.00s   8.838786w      6 calls
JK: (A|Q)^-1/2:       5.73u       0.05s   5.339979w      6 calls
JK: (Q|mn)  :       3.94u       0.00s   3.940707w      6 calls
HF: Form H  :       0.01u       0.00s 0.00387500w      1 call
HF: Form S/X:       0.07u       0.00s 0.04012200w      1 call
HF: Guess   :       0.86u       0.07s 0.46551800w      1 call
SAD Guess   :       0.85u       0.07s 0.46197100w      1 call
JK: D       :       0.05u       0.01s   0.011051w     46 calls
JK: USO2AO  :       0.00u       0.00s   0.001916w     46 calls
JK: JK      :      35.31u       1.01s      21.30w     46 calls
JK: J       :       1.23u       0.12s   0.681206w     47 calls
JK: J1      :       0.64u       0.05s   0.357712w     82 calls
JK: J2      :       0.58u       0.07s   0.318731w     82 calls
JK: K       :      32.62u       0.35s      19.61w     47 calls
JK: K1      :      22.07u       0.01s      11.04w     82 calls
JK: K2      :      10.53u       0.34s   8.561786w     82 calls
JK: AO2USO  :       0.00u       0.00s   0.000079w     46 calls
DIISManager::add_entry:       0.20u       0.04s   0.831072w     45 calls
DIISManager::extrapolate:       0.70u       0.10s   1.647546w     44 calls
DIISManager::extrapolate: bMatrix setup:       0.69u       0.09s   1.628286w     44 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.001738w     44 calls
DIISManager::extrapolate: form new data:       0.01u       0.01s   0.017044w     44 calls
HF: Form G  :     127.46u       1.37s     111.69w     11 calls
RKS: Form V :      92.10u       0.36s      90.38w     11 calls
V: D        :       0.01u       0.00s   0.010860w     11 calls
V: USO2AO   :       0.00u       0.00s   0.001072w     11 calls
V: V        :      92.08u       0.36s      90.36w     11 calls
Properties  :      55.21u       0.22s      54.15w   3201 calls
Points      :      37.02u       0.16s      36.49w   3201 calls
Functional  :      17.41u       0.02s      16.99w   3201 calls
V_XC        :      19.42u       0.11s      19.19w   3201 calls
LSDA        :      15.84u       0.08s      15.45w   6402 calls
GGA         :       3.32u       0.02s   3.445224w   3201 calls
V: AO2USO   :       0.00u       0.00s   0.000023w     11 calls
HF: Form F  :       0.00u       0.00s   0.002943w     11 calls
HF: DIIS    :       1.15u       0.15s   2.604554w     11 calls
HF: Form C  :       0.65u       0.06s   0.416613w     11 calls
HF: Form D  :       0.01u       0.00s   0.009312w     11 calls

***********************************************************
