
Host: iw-h43-28.pace.gatech.edu

Timers On : Mon Apr 23 21:56:40 2018
Timers Off: Mon Apr 23 21:59:42 2018

Wall Time:      182.00 seconds

V: Grid     :       2.06u       0.04s 2.09393300w      1 call
JK: (A|mn)  :      17.38u       0.00s   8.690342w      6 calls
JK: (A|Q)^-1/2:       5.45u       0.09s   5.078299w      6 calls
JK: (Q|mn)  :       4.29u       0.00s   4.293006w      6 calls
HF: Form H  :       0.01u       0.01s 0.00609200w      1 call
HF: Form S/X:       0.07u       0.00s 0.04091700w      1 call
HF: Guess   :       0.86u       0.07s 0.46630900w      1 call
SAD Guess   :       0.85u       0.07s 0.46278100w      1 call
JK: D       :       0.01u       0.00s   0.015133w     50 calls
JK: USO2AO  :       0.00u       0.00s   0.002632w     50 calls
JK: JK      :      45.02u       1.25s      26.97w     50 calls
JK: J       :       1.64u       0.16s   0.899901w     51 calls
JK: J1      :       0.86u       0.09s   0.481336w     86 calls
JK: J2      :       0.78u       0.07s   0.412187w     86 calls
JK: K       :      41.54u       0.42s      24.81w     51 calls
JK: K1      :      28.09u       0.00s      14.06w     86 calls
JK: K2      :      13.44u       0.42s      10.75w     86 calls
JK: AO2USO  :       0.00u       0.00s   0.000090w     50 calls
DIISManager::add_entry:       0.24u       0.05s   0.672138w     49 calls
DIISManager::extrapolate:       0.49u       0.08s   1.799163w     48 calls
DIISManager::extrapolate: bMatrix setup:       0.45u       0.08s   1.765775w     48 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.002193w     48 calls
DIISManager::extrapolate: form new data:       0.04u       0.00s   0.030664w     48 calls
HF: Form G  :     172.92u       1.81s     152.53w     15 calls
RKS: Form V :     127.92u       0.56s     125.54w     15 calls
V: D        :       0.04u       0.01s   0.014105w     15 calls
V: USO2AO   :       0.00u       0.00s   0.001320w     15 calls
V: V        :     127.87u       0.55s     125.52w     15 calls
Properties  :      77.34u       0.33s      75.38w   4410 calls
Points      :      51.13u       0.17s      49.99w   4410 calls
Functional  :      23.11u       0.07s      22.88w   4410 calls
V_XC        :      27.38u       0.12s      27.22w   4410 calls
LSDA        :      22.66u       0.09s      22.26w   8820 calls
GGA         :       4.37u       0.00s   4.545529w   4410 calls
V: AO2USO   :       0.00u       0.00s   0.000033w     15 calls
HF: Form F  :       0.00u       0.00s   0.003190w     15 calls
HF: DIIS    :       1.04u       0.17s   2.631078w     15 calls
HF: Form C  :       0.99u       0.08s   0.583447w     15 calls
HF: Form D  :       0.01u       0.00s   0.012733w     15 calls

***********************************************************
